ltable_brand,ltable_modelno,ltable_title,ltable_price,ltable_dimensions,ltable_imageurl,ltable_shipweight,rtable_brand,rtable_modelno,rtable_title,rtable_price,rtable_dimensions,rtable_imageurl,rtable_shipweight,alteredAttributes,originalRightId
Canon,5035B001,Canon Powershot A3300 16 MP Digital Camera with 5x Optical Zoom Black,159,6.0 x 6.0 x 3.0 inches,"http://ecx.images-amazon.com/images/I/51hPmhemvNL._AA300_PIbundle-1,TopRight,0,0AA300_SH20_.jpg",2 pounds,Canon,Q7553X,HP LaserJet 53X Black Print Cartridge in Retail Packaging,134.99,3.7 x 2.2 x 0.9 inches,http://i.walmartimages.com/i/p/00/01/38/03/13/0001380313466_300X300.jpg,1,"('brand', 'dimensions', 'imageurl', 'shipweight')",1@8669
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,25,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,4.8 ounces,"('brand', 'imageurl')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,25,,http://ecx.images-amazon.com/images/I/31is-2v7RWL._SL500_AA300_.jpg,4.8 ounces,"('brand', 'modelno', 'title')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,25,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,4.8 ounces,"('brand', 'modelno', 'imageurl')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,25,,http://ecx.images-amazon.com/images/I/31is-2v7RWL._SL500_AA300_.jpg,5,"('brand', 'modelno', 'shipweight')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,25,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,4.8 ounces,"('brand', 'title', 'imageurl')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,25,,http://ecx.images-amazon.com/images/I/31is-2v7RWL._SL500_AA300_.jpg,5,"('brand', 'title', 'shipweight')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,525,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,4.8 ounces,"('brand', 'price', 'imageurl')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,25,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,4.8 ounces,"('brand', 'dimensions', 'imageurl')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,25,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,5,"('brand', 'imageurl', 'shipweight')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,525,,http://ecx.images-amazon.com/images/I/31is-2v7RWL._SL500_AA300_.jpg,4.8 ounces,"('brand', 'modelno', 'title', 'price')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,25,,http://ecx.images-amazon.com/images/I/31is-2v7RWL._SL500_AA300_.jpg,4.8 ounces,"('brand', 'modelno', 'title', 'dimensions')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,25,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,4.8 ounces,"('brand', 'modelno', 'title', 'imageurl')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,25,,http://ecx.images-amazon.com/images/I/31is-2v7RWL._SL500_AA300_.jpg,5,"('brand', 'modelno', 'title', 'shipweight')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,525,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,4.8 ounces,"('brand', 'modelno', 'price', 'imageurl')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,525,,http://ecx.images-amazon.com/images/I/31is-2v7RWL._SL500_AA300_.jpg,5,"('brand', 'modelno', 'price', 'shipweight')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,25,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,4.8 ounces,"('brand', 'modelno', 'dimensions', 'imageurl')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,25,,http://ecx.images-amazon.com/images/I/31is-2v7RWL._SL500_AA300_.jpg,5,"('brand', 'modelno', 'dimensions', 'shipweight')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,25,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,5,"('brand', 'modelno', 'imageurl', 'shipweight')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,525,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,4.8 ounces,"('brand', 'title', 'price', 'imageurl')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,525,,http://ecx.images-amazon.com/images/I/31is-2v7RWL._SL500_AA300_.jpg,5,"('brand', 'title', 'price', 'shipweight')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,25,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,4.8 ounces,"('brand', 'title', 'dimensions', 'imageurl')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,25,,http://ecx.images-amazon.com/images/I/31is-2v7RWL._SL500_AA300_.jpg,5,"('brand', 'title', 'dimensions', 'shipweight')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,25,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,5,"('brand', 'title', 'imageurl', 'shipweight')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,525,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,4.8 ounces,"('brand', 'price', 'dimensions', 'imageurl')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,525,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,5,"('brand', 'price', 'imageurl', 'shipweight')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,AK-334,Incipio Kaddy Nylon Kindle Case Black Fits 6 Display Latest Generation Kindle,25,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,5,"('brand', 'dimensions', 'imageurl', 'shipweight')",1@4893
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,CLP-500RB/XAA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,156.44,0.4 x 0.4 x 0.4 inches,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,5 pounds,"('brand', 'title', 'imageurl')",1@14360
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,CLP-500RB/XAA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,156.44,0.4 x 0.4 x 0.4 inches,http://ecx.images-amazon.com/images/I/31fdihf3N2L._SL500_AA300_.jpg,5,"('brand', 'title', 'shipweight')",1@14360
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,525,0.4 x 0.4 x 0.4 inches,http://ecx.images-amazon.com/images/I/31fdihf3N2L._SL500_AA300_.jpg,5 pounds,"('brand', 'modelno', 'title', 'price')",1@14360
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,156.44,,http://ecx.images-amazon.com/images/I/31fdihf3N2L._SL500_AA300_.jpg,5 pounds,"('brand', 'modelno', 'title', 'dimensions')",1@14360
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,156.44,0.4 x 0.4 x 0.4 inches,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,5 pounds,"('brand', 'modelno', 'title', 'imageurl')",1@14360
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,156.44,0.4 x 0.4 x 0.4 inches,http://ecx.images-amazon.com/images/I/31fdihf3N2L._SL500_AA300_.jpg,5,"('brand', 'modelno', 'title', 'shipweight')",1@14360
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Samsung OPC DRUM FOR CLP-500 SERIES CLP-500RB XAA,156.44,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,5 pounds,"('brand', 'modelno', 'dimensions', 'imageurl')",1@14360
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,UQFP-4DRA,Samsung OPC DRUM FOR CLP-500 SERIES CLP-500RB XAA,156.44,0.4 x 0.4 x 0.4 inches,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,5,"('brand', 'modelno', 'imageurl', 'shipweight')",1@14360
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,CLP-500RB/XAA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,525,0.4 x 0.4 x 0.4 inches,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,5 pounds,"('brand', 'title', 'price', 'imageurl')",1@14360
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,CLP-500RB/XAA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,525,0.4 x 0.4 x 0.4 inches,http://ecx.images-amazon.com/images/I/31fdihf3N2L._SL500_AA300_.jpg,5,"('brand', 'title', 'price', 'shipweight')",1@14360
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,CLP-500RB/XAA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,156.44,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,5 pounds,"('brand', 'title', 'dimensions', 'imageurl')",1@14360
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,CLP-500RB/XAA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,156.44,,http://ecx.images-amazon.com/images/I/31fdihf3N2L._SL500_AA300_.jpg,5,"('brand', 'title', 'dimensions', 'shipweight')",1@14360
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,CLP-500RB/XAA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel,156.44,0.4 x 0.4 x 0.4 inches,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,5,"('brand', 'title', 'imageurl', 'shipweight')",1@14360
Middle Atlantic,UQFP-4DRA,Middle Atlantic Designer Inspired Ultra Quiet Fan Panel UQFP-4DRA - Rack fan kit - black,372.42,,http://ecx.images-amazon.com/images/I/41GZnug9K-L._SL500_AA300_.jpg,5 pounds,Middle Atlantic,CLP-500RB/XAA,Samsung OPC DRUM FOR CLP-500 SERIES CLP-500RB XAA,156.44,,http://i.walmartimages.com/i/mp/00/65/67/47/07/0065674707496_P255045_300X300.jpg,5,"('brand', 'dimensions', 'imageurl', 'shipweight')",1@14360
Slappa,NSV-121,Slappa Ladies Damask Netbook Sleeve in White,39.99,,http://i.walmartimages.com/i/mp/00/87/04/91/00/0087049100266_P255045_300X300.jpg,1,Slappa,900368,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,145,10.5 x 8.5 x 2.75 inches,http://ecx.images-amazon.com/images/I/41X4Vl4LONL._AA300_.jpg,1.65,"('brand', 'title', 'imageurl')",0@1499
Slappa,NSV-121,Slappa Ladies Damask Netbook Sleeve in White,39.99,,http://i.walmartimages.com/i/mp/00/87/04/91/00/0087049100266_P255045_300X300.jpg,1,Slappa,900368,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,145,10.5 x 8.5 x 2.75 inches,http://i.walmartimages.com/i/p/00/78/40/90/02/0078409002683_300X300.jpg,1 pounds,"('brand', 'title', 'shipweight')",0@1499
Slappa,NSV-121,Slappa Ladies Damask Netbook Sleeve in White,39.99,,http://i.walmartimages.com/i/mp/00/87/04/91/00/0087049100266_P255045_300X300.jpg,1,Slappa,SL-NSV-121,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,145,10.5 x 8.5 x 2.75 inches,http://ecx.images-amazon.com/images/I/41X4Vl4LONL._AA300_.jpg,1.65,"('brand', 'modelno', 'title', 'imageurl')",0@1499
Slappa,NSV-121,Slappa Ladies Damask Netbook Sleeve in White,39.99,,http://i.walmartimages.com/i/mp/00/87/04/91/00/0087049100266_P255045_300X300.jpg,1,Slappa,SL-NSV-121,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,145,10.5 x 8.5 x 2.75 inches,http://i.walmartimages.com/i/p/00/78/40/90/02/0078409002683_300X300.jpg,1 pounds,"('brand', 'modelno', 'title', 'shipweight')",0@1499
Slappa,NSV-121,Slappa Ladies Damask Netbook Sleeve in White,39.99,,http://i.walmartimages.com/i/mp/00/87/04/91/00/0087049100266_P255045_300X300.jpg,1,Slappa,900368,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,26.99,10.5 x 8.5 x 2.75 inches,http://ecx.images-amazon.com/images/I/41X4Vl4LONL._AA300_.jpg,1.65,"('brand', 'title', 'price', 'imageurl')",0@1499
Slappa,NSV-121,Slappa Ladies Damask Netbook Sleeve in White,39.99,,http://i.walmartimages.com/i/mp/00/87/04/91/00/0087049100266_P255045_300X300.jpg,1,Slappa,900368,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,26.99,10.5 x 8.5 x 2.75 inches,http://i.walmartimages.com/i/p/00/78/40/90/02/0078409002683_300X300.jpg,1 pounds,"('brand', 'title', 'price', 'shipweight')",0@1499
Slappa,NSV-121,Slappa Ladies Damask Netbook Sleeve in White,39.99,,http://i.walmartimages.com/i/mp/00/87/04/91/00/0087049100266_P255045_300X300.jpg,1,Slappa,900368,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,145,15.2 x 10.6 x 1.2 inches,http://ecx.images-amazon.com/images/I/41X4Vl4LONL._AA300_.jpg,1.65,"('brand', 'title', 'dimensions', 'imageurl')",0@1499
Slappa,NSV-121,Slappa Ladies Damask Netbook Sleeve in White,39.99,,http://i.walmartimages.com/i/mp/00/87/04/91/00/0087049100266_P255045_300X300.jpg,1,Slappa,900368,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,145,15.2 x 10.6 x 1.2 inches,http://i.walmartimages.com/i/p/00/78/40/90/02/0078409002683_300X300.jpg,1 pounds,"('brand', 'title', 'dimensions', 'shipweight')",0@1499
Slappa,NSV-121,Slappa Ladies Damask Netbook Sleeve in White,39.99,,http://i.walmartimages.com/i/mp/00/87/04/91/00/0087049100266_P255045_300X300.jpg,1,Slappa,900368,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,145,10.5 x 8.5 x 2.75 inches,http://ecx.images-amazon.com/images/I/41X4Vl4LONL._AA300_.jpg,1 pounds,"('brand', 'title', 'imageurl', 'shipweight')",0@1499
Slappa,SL-NSV-121,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,26.99,15.2 x 10.6 x 1.2 inches,http://ecx.images-amazon.com/images/I/41X4Vl4LONL._AA300_.jpg,1 pounds,Slappa,MHS-TS10/B,Slappa Ladies Damask Netbook Sleeve in White,158,4.9 x 2.7 x 2.7 inches,http://i.walmartimages.com/i/mp/00/87/04/91/00/0087049100266_P255045_300X300.jpg,1 pounds,"('brand', 'title', 'imageurl')",1@16056
Slappa,SL-NSV-121,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,26.99,15.2 x 10.6 x 1.2 inches,http://ecx.images-amazon.com/images/I/41X4Vl4LONL._AA300_.jpg,1 pounds,Slappa,MHS-TS10/B,Slappa Ladies Damask Netbook Sleeve in White,158,4.9 x 2.7 x 2.7 inches,http://ecx.images-amazon.com/images/I/416w20UHMQL._AA300_.jpg,1,"('brand', 'title', 'shipweight')",1@16056
Slappa,SL-NSV-121,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,26.99,15.2 x 10.6 x 1.2 inches,http://ecx.images-amazon.com/images/I/41X4Vl4LONL._AA300_.jpg,1 pounds,Slappa,MHS-TS10/B,Sony Bloggie Touch MHS-TS10 B - 4 GB 2 Hour NEWEST MODEL Black,158,4.9 x 2.7 x 2.7 inches,http://i.walmartimages.com/i/mp/00/87/04/91/00/0087049100266_P255045_300X300.jpg,1,"('brand', 'imageurl', 'shipweight')",1@16056
Slappa,SL-NSV-121,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,26.99,15.2 x 10.6 x 1.2 inches,http://ecx.images-amazon.com/images/I/41X4Vl4LONL._AA300_.jpg,1 pounds,Slappa,NSV-121,Slappa Ladies Damask Netbook Sleeve in White,158,4.9 x 2.7 x 2.7 inches,http://i.walmartimages.com/i/mp/00/87/04/91/00/0087049100266_P255045_300X300.jpg,1 pounds,"('brand', 'modelno', 'title', 'imageurl')",1@16056
Slappa,SL-NSV-121,Slappa SL-NSV-121 15.4-Inch Lady Damask Laptop Sleeve Black White,26.99,15.2 x 10.6 x 1.2 inches,http://ecx.images-amazon.com/images/I/41X4Vl4LONL._AA300_.jpg,1 pounds,Slappa,NSV-121,Slappa Ladies Damask Netbook Sleeve in White,158,4.9 x 2.7 x 2.7 inches,http://ecx.images-amazon.com/images/I/416w20UHMQL._AA300_.jpg,1,"('brand', 'modelno', 'title', 'shipweight')",1@16056
