ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,originalRightId
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,River Otter Ale,Union Station Brewery,Amber Ale,5.10 %,"('Style',)",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,RÃ ¥ danÃ $ s Hillbilly Red Ale,RÃ ¥ danÃ $ s Bryggeri,American Amber / Red Ale,5.10 %,"('Beer_Name', 'Brew_Factory_Name')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,RÃ ¥ danÃ $ s Hillbilly Red Ale,Union Station Brewery,Amber Ale,5.10 %,"('Beer_Name', 'Style')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,RÃ ¥ danÃ $ s Hillbilly Red Ale,Union Station Brewery,American Amber / Red Ale,5 %,"('Beer_Name', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,River Otter Ale,RÃ ¥ danÃ $ s Bryggeri,Amber Ale,5.10 %,"('Brew_Factory_Name', 'Style')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,River Otter Ale,Union Station Brewery,Amber Ale,5 %,"('Style', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,RÃ ¥ danÃ $ s Hillbilly Red Ale,RÃ ¥ danÃ $ s Bryggeri,Amber Ale,5.10 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,RÃ ¥ danÃ $ s Hillbilly Red Ale,RÃ ¥ danÃ $ s Bryggeri,American Amber / Red Ale,5 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,RÃ ¥ danÃ $ s Hillbilly Red Ale,Union Station Brewery,Amber Ale,5 %,"('Beer_Name', 'Style', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,River Otter Ale,RÃ ¥ danÃ $ s Bryggeri,Amber Ale,5 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@1672
Big Red Balls,Hillcrest Brewing Company,American Amber / Red Ale,8.00 %,Regimental 80 Scottish Ale,Hillcrest Brewing Company,Imperial IPA,8 %,"('Beer_Name',)",1@1048
Big Red Balls,Hillcrest Brewing Company,American Amber / Red Ale,8.00 %,Hillcrest Big Red Balls,Hillcrest Brewing Company,American Amber / Red Ale,8 %,"('Style',)",1@1048
Big Red Balls,Hillcrest Brewing Company,American Amber / Red Ale,8.00 %,Regimental 80 Scottish Ale,Crooked Eye Brewery,Imperial IPA,8 %,"('Beer_Name', 'Brew_Factory_Name')",1@1048
Big Red Balls,Hillcrest Brewing Company,American Amber / Red Ale,8.00 %,Regimental 80 Scottish Ale,Hillcrest Brewing Company,American Amber / Red Ale,8 %,"('Beer_Name', 'Style')",1@1048
Big Red Balls,Hillcrest Brewing Company,American Amber / Red Ale,8.00 %,Regimental 80 Scottish Ale,Hillcrest Brewing Company,Imperial IPA,4.70 %,"('Beer_Name', 'ABV')",1@1048
Big Red Balls,Hillcrest Brewing Company,American Amber / Red Ale,8.00 %,Hillcrest Big Red Balls,Crooked Eye Brewery,American Amber / Red Ale,8 %,"('Brew_Factory_Name', 'Style')",1@1048
Big Red Balls,Hillcrest Brewing Company,American Amber / Red Ale,8.00 %,Hillcrest Big Red Balls,Hillcrest Brewing Company,American Amber / Red Ale,4.70 %,"('Style', 'ABV')",1@1048
Big Red Balls,Hillcrest Brewing Company,American Amber / Red Ale,8.00 %,Regimental 80 Scottish Ale,Crooked Eye Brewery,American Amber / Red Ale,8 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",1@1048
Big Red Balls,Hillcrest Brewing Company,American Amber / Red Ale,8.00 %,Regimental 80 Scottish Ale,Crooked Eye Brewery,Imperial IPA,4.70 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",1@1048
Big Red Balls,Hillcrest Brewing Company,American Amber / Red Ale,8.00 %,Regimental 80 Scottish Ale,Hillcrest Brewing Company,American Amber / Red Ale,4.70 %,"('Beer_Name', 'Style', 'ABV')",1@1048
Big Red Balls,Hillcrest Brewing Company,American Amber / Red Ale,8.00 %,Hillcrest Big Red Balls,Crooked Eye Brewery,American Amber / Red Ale,4.70 %,"('Brew_Factory_Name', 'Style', 'ABV')",1@1048
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Okanagan Spring Cloudy Amber Ale,Hillcrest Brewing Company,American Amber / Red Ale,8.00 %,"('Beer_Name',)",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Big Red Balls,Hillcrest Brewing Company,Amber Ale,8.00 %,"('Style',)",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Okanagan Spring Cloudy Amber Ale,Okanagan Spring Brewery &#40; Sapporo &#41;,American Amber / Red Ale,8.00 %,"('Beer_Name', 'Brew_Factory_Name')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Okanagan Spring Cloudy Amber Ale,Hillcrest Brewing Company,Amber Ale,8.00 %,"('Beer_Name', 'Style')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Okanagan Spring Cloudy Amber Ale,Hillcrest Brewing Company,American Amber / Red Ale,5 %,"('Beer_Name', 'ABV')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Big Red Balls,Okanagan Spring Brewery &#40; Sapporo &#41;,Amber Ale,8.00 %,"('Brew_Factory_Name', 'Style')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Big Red Balls,Hillcrest Brewing Company,Amber Ale,5 %,"('Style', 'ABV')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Okanagan Spring Cloudy Amber Ale,Okanagan Spring Brewery &#40; Sapporo &#41;,Amber Ale,8.00 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Okanagan Spring Cloudy Amber Ale,Okanagan Spring Brewery &#40; Sapporo &#41;,American Amber / Red Ale,5 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Okanagan Spring Cloudy Amber Ale,Hillcrest Brewing Company,Amber Ale,5 %,"('Beer_Name', 'Style', 'ABV')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Big Red Balls,Okanagan Spring Brewery &#40; Sapporo &#41;,Amber Ale,5 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Big Red Balls,Hillcrest Brewing Company,Amber Ale,8.00 %,"('Style',)",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Viola Rossa,Hillcrest Brewing Company,Amber Ale,8.00 %,"('Beer_Name', 'Style')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Big Red Balls,Birra Amarcord,Amber Ale,8.00 %,"('Brew_Factory_Name', 'Style')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Big Red Balls,Hillcrest Brewing Company,Amber Ale,6.60 %,"('Style', 'ABV')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Viola Rossa,Birra Amarcord,Amber Ale,8.00 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Viola Rossa,Hillcrest Brewing Company,Amber Ale,6.60 %,"('Beer_Name', 'Style', 'ABV')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Big Red Balls,Birra Amarcord,Amber Ale,6.60 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Big Red Balls,Hillcrest Brewing Company,Amber Ale,8.00 %,"('Style',)",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Crazy Mountain Brewing Company,American Amber / Red Ale,8.00 %,"('Beer_Name', 'Brew_Factory_Name')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Hillcrest Brewing Company,Amber Ale,8.00 %,"('Beer_Name', 'Style')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Big Red Balls,Crazy Mountain Brewing Company,Amber Ale,8.00 %,"('Brew_Factory_Name', 'Style')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Big Red Balls,Hillcrest Brewing Company,Amber Ale,6 %,"('Style', 'ABV')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Crazy Mountain Brewing Company,Amber Ale,8.00 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Crazy Mountain Brewing Company,American Amber / Red Ale,6 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Hillcrest Brewing Company,Amber Ale,6 %,"('Beer_Name', 'Style', 'ABV')",0@2242
Hillcrest Big Red Balls,Hillcrest Brewing Company,Imperial IPA,8 %,Big Red Balls,Crazy Mountain Brewing Company,Amber Ale,6 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@2242
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Kauai Island Cane Fire Red,Catawba Brewing Co. .,Amber Ale,5.20 %,"('Beer_Name', 'Style')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Kauai Island Cane Fire Red,Catawba Brewing Co. .,American Amber / Red Ale,5.80 %,"('Beer_Name', 'ABV')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Revenuers Red Ale,Kauai Island Brewing Company,Amber Ale,5.20 %,"('Brew_Factory_Name', 'Style')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Revenuers Red Ale,Catawba Brewing Co. .,Amber Ale,5.80 %,"('Style', 'ABV')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Kauai Island Cane Fire Red,Kauai Island Brewing Company,Amber Ale,5.20 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Kauai Island Cane Fire Red,Kauai Island Brewing Company,American Amber / Red Ale,5.80 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Kauai Island Cane Fire Red,Catawba Brewing Co. .,Amber Ale,5.80 %,"('Beer_Name', 'Style', 'ABV')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Revenuers Red Ale,Kauai Island Brewing Company,Amber Ale,5.80 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Rudders Red,Catawba Brewing Co. .,Amber Ale,5.20 %,"('Beer_Name', 'Style')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Revenuers Red Ale,Rudders Seafood Restaurant & Brew Pub,Amber Ale,5.20 %,"('Brew_Factory_Name', 'Style')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Revenuers Red Ale,Catawba Brewing Co. .,Amber Ale,-,"('Style', 'ABV')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Rudders Red,Rudders Seafood Restaurant & Brew Pub,Amber Ale,5.20 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Rudders Red,Rudders Seafood Restaurant & Brew Pub,American Amber / Red Ale,-,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Rudders Red,Catawba Brewing Co. .,Amber Ale,-,"('Beer_Name', 'Style', 'ABV')",0@1474
Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20 %,Revenuers Red Ale,Rudders Seafood Restaurant & Brew Pub,Amber Ale,-,"('Brew_Factory_Name', 'Style', 'ABV')",0@1474
