ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,originalRightId
Databases for GIS,"Claudia Bauzer Medeiros, Fatima Pires",ACM SIGMOD Record ,1994,Databases for GIS,"Claudia Bauzer Medeiros, Fatima Pires",Very Large Data Bases,1994,"('title', 'authors', 'year')",1@758375
Databases for GIS,"Claudia Bauzer Medeiros, Fatima Pires",ACM SIGMOD Record ,1994,Databases for GIS,Kjetil N&#248;rv&#229;g,SIGMOD Record,1994,"('title', 'venue', 'year')",1@758375
From Data Independence to Knowledge Independence: An on-going Story,Laurent Vieille,Very Large Data Bases,1998,From Data Independence to Knowledge Independence: An on-going Story,Laurent Vieille,International Conference on Management of Data,1998,"('title', 'authors', 'year')",1@223853
From Data Independence to Knowledge Independence: An on-going Story,Laurent Vieille,Very Large Data Bases,1998,An online video placement policy based on bandwidth to space ratio (BSR),Laurent Vieille,VLDB,1998,"('authors', 'venue', 'year')",1@223853
RP*: A Family of Order Preserving Scalable Distributed Data Structures,"Witold Litwin, Marie-Anne Neimat, Donovan A. Schneider",VLDB,1994,RP*: A Family of Order Preserving Scalable Distributed Data Structures,"Paul H. Lewis, Joseph Kuan",SIGMOD Record,1994,"('title', 'year')",0@journals/sigmod/KuanL99
RP*: A Family of Order Preserving Scalable Distributed Data Structures,"Witold Litwin, Marie-Anne Neimat, Donovan A. Schneider",VLDB,1994,RP*: A Family of Order Preserving Scalable Distributed Data Structures,"Witold Litwin, Marie-Anne Neimat, Donovan A. Schneider",SIGMOD Record,1994,"('title', 'authors', 'year')",0@journals/sigmod/KuanL99
RP*: A Family of Order Preserving Scalable Distributed Data Structures,"Witold Litwin, Marie-Anne Neimat, Donovan A. Schneider",VLDB,1994,RP*: A Family of Order Preserving Scalable Distributed Data Structures,"Paul H. Lewis, Joseph Kuan",Very Large Data Bases,1994,"('title', 'venue', 'year')",0@journals/sigmod/KuanL99
Performance tradeoffs for client-server query processing,"Michael J. Franklin, Bj&#246;rn Th&#243;r J&#243;nsson, Donald Kossmann",International Conference on Management of Data,1996,Performance Tradeoffs for Client-Server Query Processing,"Rakesh Agrawal, Edward L. Wimmers",SIGMOD Conference,1996,"('title', 'venue', 'year')",1@335423
SuperSQL: An Extended SQL for Database Publishing and Presentation,Motomichi Toyama,SIGMOD Conference,1998,SuperSQL: an extended SQL for database publishing and presentation,"Dean Jacobs, Shahram Ghandeharizadeh, Richard Hull",ACM Trans. Database Syst.,1998,"('title', 'year')",0@journals/tods/GhandeharizadehHJ96
SuperSQL: An Extended SQL for Database Publishing and Presentation,Motomichi Toyama,SIGMOD Conference,1998,SuperSQL: an extended SQL for database publishing and presentation,Motomichi Toyama,ACM Trans. Database Syst.,1998,"('title', 'authors', 'year')",0@journals/tods/GhandeharizadehHJ96
SuperSQL: An Extended SQL for Database Publishing and Presentation,Motomichi Toyama,SIGMOD Conference,1998,SuperSQL: an extended SQL for database publishing and presentation,"Dean Jacobs, Shahram Ghandeharizadeh, Richard Hull",International Conference on Management of Data,1998,"('title', 'venue', 'year')",0@journals/tods/GhandeharizadehHJ96
SuperSQL: An Extended SQL for Database Publishing and Presentation,Motomichi Toyama,SIGMOD Conference,1998,Heraclitus: Elevating Deltas to be First-Class Citizens in a Database Programming Language,Motomichi Toyama,International Conference on Management of Data,1998,"('authors', 'venue', 'year')",0@journals/tods/GhandeharizadehHJ96
SuperSQL: an extended SQL for database publishing and presentation,Motomichi Toyama,International Conference on Management of Data,1998,SuperSQL: An Extended SQL for Database Publishing and Presentation,"Like Gao, X. Sean Wang",SIGMOD Conference,1998,"('title', 'venue', 'year')",1@564734
Data streams: fresh current or stagnant backwater? (panel),"Joseph M. Hellerstein, Jennifer Widom",SIGMOD Conference,2002,Data streams: fresh current or stagnant backwater? (panel),"Joseph M. Hellerstein, Jennifer Widom",International Conference on Management of Data,2000,"('title', 'authors', 'venue')",0@conf/sigmod/BlakeleyD00
Data streams: fresh current or stagnant backwater? (panel),"Joseph M. Hellerstein, Jennifer Widom",SIGMOD Conference,2002,Data streams: fresh current or stagnant backwater? (panel),"Joseph M. Hellerstein, Jennifer Widom",SIGMOD Conference,2002,"('title', 'authors', 'year')",0@conf/sigmod/BlakeleyD00
Data streams: fresh current or stagnant backwater? (panel),"Joseph M. Hellerstein, Jennifer Widom",SIGMOD Conference,2002,Data streams: fresh current or stagnant backwater? (panel),"Anand Deshpande, Jos� A. Blakeley",International Conference on Management of Data,2002,"('title', 'venue', 'year')",0@conf/sigmod/BlakeleyD00
Data streams: fresh current or stagnant backwater? (panel),"Joseph M. Hellerstein, Jennifer Widom",SIGMOD Conference,2002,Tutorial: Data Access,"Joseph M. Hellerstein, Jennifer Widom",International Conference on Management of Data,2002,"('authors', 'venue', 'year')",0@conf/sigmod/BlakeleyD00
Data streams: fresh current or stagnant backwater? (panel),"Joseph M. Hellerstein, Jennifer Widom",SIGMOD Conference,2002,Data streams: fresh current or stagnant backwater? (panel),"Martin van den Berg, Soumen Chakrabarti, Byron Dom",VLDB,2002,"('title', 'year')",0@conf/vldb/ChakrabartiBD99
Data streams: fresh current or stagnant backwater? (panel),"Joseph M. Hellerstein, Jennifer Widom",SIGMOD Conference,2002,Data streams: fresh current or stagnant backwater? (panel),"Joseph M. Hellerstein, Jennifer Widom",VLDB,2002,"('title', 'authors', 'year')",0@conf/vldb/ChakrabartiBD99
Data streams: fresh current or stagnant backwater? (panel),"Joseph M. Hellerstein, Jennifer Widom",SIGMOD Conference,2002,Data streams: fresh current or stagnant backwater? (panel),"Martin van den Berg, Soumen Chakrabarti, Byron Dom",International Conference on Management of Data,2002,"('title', 'venue', 'year')",0@conf/vldb/ChakrabartiBD99
Data streams: fresh current or stagnant backwater? (panel),"Joseph M. Hellerstein, Jennifer Widom",SIGMOD Conference,2002,Distributed Hypertext Resource Discovery Through Examples,"Joseph M. Hellerstein, Jennifer Widom",International Conference on Management of Data,2002,"('authors', 'venue', 'year')",0@conf/vldb/ChakrabartiBD99
Scientific data repositories: designing for a moving target,"Etzard Stolte, Christoph von Praun, Gustavo Alonso, Thomas Gross",International Conference on Management of Data,2003,Scientific Data Repositories: Designing for a Moving Target,"Sergey Brin, Rajeev Motwani, Craig Silverstein",SIGMOD Conference,2003,"('title', 'venue', 'year')",1@253327
Improved Query Performance with Variant Indexes,"Patrick E. O'Neil, Dallan Quass",SIGMOD Conference,1997,Improved query performance with variant indexes,"Patrick O'Neil, Dallan Quass",VLDB,1997,"('title', 'authors', 'year')",0@conf/vldb/ViverosNR96
Improved Query Performance with Variant Indexes,"Patrick E. O'Neil, Dallan Quass",SIGMOD Conference,1997,Improved query performance with variant indexes,"Michael J. Rothman, John P. Nearhos, Marisa S. Viveros",International Conference on Management of Data,1997,"('title', 'venue', 'year')",0@conf/vldb/ViverosNR96
Improved query performance with variant indexes,"Patrick O'Neil, Dallan Quass",International Conference on Management of Data,1997,Improved Query Performance with Variant Indexes,"Patrick E. O'Neil, Dallan Quass",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1997,"('title', 'authors', 'year')",1@767096
Improved query performance with variant indexes,"Patrick O'Neil, Dallan Quass",International Conference on Management of Data,1997,Improved Query Performance with Variant Indexes,"George A. Mihaila, Louiqa Raschid, Anthony Tomasic",SIGMOD Conference,1997,"('title', 'venue', 'year')",1@767096
Improved query performance with variant indexes,"Patrick O'Neil, Dallan Quass",International Conference on Management of Data,1997,Locating and accessing data repositories with WebSemantics,"Patrick E. O'Neil, Dallan Quass",SIGMOD Conference,1997,"('authors', 'venue', 'year')",1@767096
HyperStorM-administering structured documents using object-oriented database technology,"Klemens B&#246;hm, Karl Aberer",International Conference on Management of Data,1996,Efficient geometry-based similarity search of 3D spatial databases,Daniel A. Keim,SIGMOD Conference,1996,"('venue', 'year')",1@304219
HyperStorM-administering structured documents using object-oriented database technology,"Klemens B&#246;hm, Karl Aberer",International Conference on Management of Data,1996,HyperStorM - Administering Structured Documents Using Object-Oriented Database Technology,Daniel A. Keim,SIGMOD Conference,1996,"('title', 'venue', 'year')",1@304219
Clustering by pattern similarity in large data sets,"Haixun Wang, Wei Wang, Jiong Yang, Philip S. Yu",International Conference on Management of Data,2002,Clustering by pattern similarity in large data sets,"Haixun Wang, Wei Wang, Philip S. Yu, Jiong Yang",ACM SIGMOD Record ,2002,"('title', 'authors', 'year')",1@181565
Clustering by pattern similarity in large data sets,"Haixun Wang, Wei Wang, Jiong Yang, Philip S. Yu",International Conference on Management of Data,2002,Clustering by pattern similarity in large data sets,Arjan Loeffen,SIGMOD Conference,2002,"('title', 'venue', 'year')",1@181565
2Q: A Low Overhead High Performance Buffer Management Replacement Algorithm,"Theodore Johnson, Dennis Shasha",Very Large Data Bases,1994,2Q: A Low Overhead High Performance Buffer Management Replacement Algorithm,"Roy Goldman, Jennifer Widom",International Conference on Management of Data,1994,"('title', 'year')",1@335422
2Q: A Low Overhead High Performance Buffer Management Replacement Algorithm,"Theodore Johnson, Dennis Shasha",Very Large Data Bases,1994,2Q: A Low Overhead High Performance Buffer Management Replacement Algorithm,"Dennis Shasha, Theodore Johnson",International Conference on Management of Data,1994,"('title', 'authors', 'year')",1@335422
2Q: A Low Overhead High Performance Buffer Management Replacement Algorithm,"Theodore Johnson, Dennis Shasha",Very Large Data Bases,1994,2Q: A Low Overhead High Performance Buffer Management Replacement Algorithm,"Roy Goldman, Jennifer Widom",VLDB,1994,"('title', 'venue', 'year')",1@335422
2Q: A Low Overhead High Performance Buffer Management Replacement Algorithm,"Theodore Johnson, Dennis Shasha",Very Large Data Bases,1994,WSQ/DSQ: a practical approach for combined querying of databases and the Web,"Dennis Shasha, Theodore Johnson",VLDB,1994,"('authors', 'venue', 'year')",1@335422
Fast Incremental Maintenance of Approximate Histograms,"Phillip B. Gibbons, Yossi Matias, Viswanath Poosala",Very Large Data Bases,1997,Fast Incremental Maintenance of Approximate Histograms,"Dennis Shasha, Philippe Bonnet",International Conference on Management of Data,1997,"('title', 'year')",1@564799
Fast Incremental Maintenance of Approximate Histograms,"Phillip B. Gibbons, Yossi Matias, Viswanath Poosala",Very Large Data Bases,1997,Fast Incremental Maintenance of Approximate Histograms,"Yossi Matias, Phillip B. Gibbons, Viswanath Poosala",International Conference on Management of Data,1997,"('title', 'authors', 'year')",1@564799
Fast Incremental Maintenance of Approximate Histograms,"Phillip B. Gibbons, Yossi Matias, Viswanath Poosala",Very Large Data Bases,1997,Fast Incremental Maintenance of Approximate Histograms,"Dennis Shasha, Philippe Bonnet",VLDB,1997,"('title', 'venue', 'year')",1@564799
Discovering all most specific sentences,"Dimitrios Gunopulos, Roni Khardon, Heikki Mannila, Sanjeev Saluja, Hannu Toivonen, Ram Sewak Sharma",ACM Transactions on Database Systems (TODS) ,2003,Discovering all most specific sentences,"Sanjeev Saluja, Hannu Toivonen, Roni Khardon, Heikki Mannila, Ram Sewak Sharm, Dimitrios Gunopulos",ACM SIGMOD Record ,2003,"('title', 'authors')",1@640996
Discovering all most specific sentences,"Dimitrios Gunopulos, Roni Khardon, Heikki Mannila, Sanjeev Saluja, Hannu Toivonen, Ram Sewak Sharma",ACM Transactions on Database Systems (TODS) ,2003,Discovering all most specific sentences,Michael M. David,ACM Trans. Database Syst.,2003,"('title', 'venue')",1@640996
Discovering all most specific sentences,"Dimitrios Gunopulos, Roni Khardon, Heikki Mannila, Sanjeev Saluja, Hannu Toivonen, Ram Sewak Sharma",ACM Transactions on Database Systems (TODS) ,2003,Discovering all most specific sentences,"Sanjeev Saluja, Hannu Toivonen, Roni Khardon, Heikki Mannila, Ram Sewak Sharm, Dimitrios Gunopulos",ACM Trans. Database Syst.,2003,"('title', 'authors', 'venue')",1@640996
Discovering all most specific sentences,"Dimitrios Gunopulos, Roni Khardon, Heikki Mannila, Sanjeev Saluja, Hannu Toivonen, Ram Sewak Sharma",ACM Transactions on Database Systems (TODS) ,2003,Discovering all most specific sentences,"Sanjeev Saluja, Hannu Toivonen, Roni Khardon, Heikki Mannila, Ram Sewak Sharm, Dimitrios Gunopulos",ACM SIGMOD Record ,2003,"('title', 'authors', 'year')",1@640996
Discovering all most specific sentences,"Dimitrios Gunopulos, Roni Khardon, Heikki Mannila, Sanjeev Saluja, Hannu Toivonen, Ram Sewak Sharma",ACM Transactions on Database Systems (TODS) ,2003,Discovering all most specific sentences,Michael M. David,ACM Trans. Database Syst.,2003,"('title', 'venue', 'year')",1@640996
A framework for providing consistent and recoverable agent-based access to heterogeneous mobile databases,"Evaggelia Pitoura, Bharat Bhargava",ACM SIGMOD Record ,1995,A Framework for Providing Consistent and Recoverable Agent-Based Access to Heterogeneous in Mobile Databases,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",SIGMOD Record,1995,"('title', 'venue')",1@219746
A framework for providing consistent and recoverable agent-based access to heterogeneous mobile databases,"Evaggelia Pitoura, Bharat Bhargava",ACM SIGMOD Record ,1995,A Framework for Providing Consistent and Recoverable Agent-Based Access to Heterogeneous in Mobile Databases,"Bharat K. Bhargava, Evaggelia Pitoura",SIGMOD Record,1995,"('title', 'authors', 'venue')",1@219746
A framework for providing consistent and recoverable agent-based access to heterogeneous mobile databases,"Evaggelia Pitoura, Bharat Bhargava",ACM SIGMOD Record ,1995,A Framework for Providing Consistent and Recoverable Agent-Based Access to Heterogeneous in Mobile Databases,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",SIGMOD Record,1995,"('title', 'venue', 'year')",1@219746
S3: similarity search in CAD database systems,"Stefan Berchtold, Hans-Peter Kriegel",International Conference on Management of Data,1997,S3: Similarity Search in CAD Database Systems,"G&#237;sli R. Hjaltason, Hanan Samet",SIGMOD Conference,1997,"('title', 'venue', 'year')",1@276326
Approximate String Joins in a Database (Almost) for Free,"Luis Gravano, Panagiotis G. Ipeirotis, H. V. Jagadish, Nick Koudas, S. Muthukrishnan, Divesh Srivastava",Very Large Data Bases,2001,Approximate String Joins in a Database (Almost) for Free,Kjetil N&#248;rv&#229;g,VLDB,2001,"('title', 'venue', 'year')",1@758375
SchemaSQL: An extension to SQL for multidatabase interoperability,"Laks V. S. Lakshmanan, Fereidoon Sadri, Subbu N. Subramanian",ACM Transactions on Database Systems (TODS) ,2001,SchemaSQL: An extension to SQL for multidatabase interoperability,Amit Sheth,ACM SIGMOD Record ,2001,"('title',)",1@604285
SchemaSQL: An extension to SQL for multidatabase interoperability,"Laks V. S. Lakshmanan, Fereidoon Sadri, Subbu N. Subramanian",ACM Transactions on Database Systems (TODS) ,2001,SchemaSQL: An extension to SQL for multidatabase interoperability,"Fereidoon Sadri, Laks V. S. Lakshmanan, Subbu N. Subramanian",ACM SIGMOD Record ,2001,"('title', 'authors')",1@604285
SchemaSQL: An extension to SQL for multidatabase interoperability,"Laks V. S. Lakshmanan, Fereidoon Sadri, Subbu N. Subramanian",ACM Transactions on Database Systems (TODS) ,2001,SchemaSQL: An extension to SQL for multidatabase interoperability,Amit Sheth,ACM Trans. Database Syst.,2001,"('title', 'venue')",1@604285
SchemaSQL: An extension to SQL for multidatabase interoperability,"Laks V. S. Lakshmanan, Fereidoon Sadri, Subbu N. Subramanian",ACM Transactions on Database Systems (TODS) ,2001,SchemaSQL: An extension to SQL for multidatabase interoperability,Amit Sheth,ACM SIGMOD Record ,2001,"('title', 'year')",1@604285
SchemaSQL: An extension to SQL for multidatabase interoperability,"Laks V. S. Lakshmanan, Fereidoon Sadri, Subbu N. Subramanian",ACM Transactions on Database Systems (TODS) ,2001,SchemaSQL: An extension to SQL for multidatabase interoperability,"Fereidoon Sadri, Laks V. S. Lakshmanan, Subbu N. Subramanian",ACM Trans. Database Syst.,2001,"('title', 'authors', 'venue')",1@604285
SchemaSQL: An extension to SQL for multidatabase interoperability,"Laks V. S. Lakshmanan, Fereidoon Sadri, Subbu N. Subramanian",ACM Transactions on Database Systems (TODS) ,2001,SchemaSQL: An extension to SQL for multidatabase interoperability,"Fereidoon Sadri, Laks V. S. Lakshmanan, Subbu N. Subramanian",ACM SIGMOD Record ,2001,"('title', 'authors', 'year')",1@604285
SchemaSQL: An extension to SQL for multidatabase interoperability,"Laks V. S. Lakshmanan, Fereidoon Sadri, Subbu N. Subramanian",ACM Transactions on Database Systems (TODS) ,2001,SchemaSQL: An extension to SQL for multidatabase interoperability,Amit Sheth,ACM Trans. Database Syst.,2001,"('title', 'venue', 'year')",1@604285
Garlic: a new flavor of federated query processing for DB2,"Vanja Josifovski, Peter Schwarz, Laura Haas, Eileen Lin",International Conference on Management of Data,2002,Garlic: a new flavor of federated query processing for DB2,Ramesh C. Agarwal,SIGMOD Conference,2002,"('title', 'venue', 'year')",1@233336
Garlic: a new flavor of federated query processing for DB2,"Vanja Josifovski, Peter Schwarz, Laura Haas, Eileen Lin",International Conference on Management of Data,2002,A super scalar sort algorithm for RISC processors,"Peter M. Schwarz, Laura M. Haas, Vanja Josifovski, Eileen Tien Lin",SIGMOD Conference,2002,"('authors', 'venue', 'year')",1@233336
The BUCKY object-relational benchmark,"Michael J. Carey, David J. DeWitt, Jeffrey F. Naughton, Mohammad Asgarian, Paul Brown, Johannes E. Gehrke, Dhaval N. Shah",International Conference on Management of Data,1997,The BUCKY Object-Relational Benchmark (Experience Paper),"Jos&#233; A. Blakeley, Anand Deshpande",SIGMOD Conference,1997,"('title', 'venue', 'year')",1@335480
SONAR: system for optimized numeric association rules,"Takeshi Fukuda, Yasuhiko Morimoto, Shinichi Morishita, Takeshi Tokuyama",International Conference on Management of Data,1996,SONAR: System for Optimized Numeric AssociationRules,"Takeshi Tokuyama, Takeshi Fukuda, Yasuhiko Morimoto, Shinichi Morishita",Very Large Data Bases,1996,"('title', 'authors', 'year')",1@671679
SONAR: system for optimized numeric association rules,"Takeshi Fukuda, Yasuhiko Morimoto, Shinichi Morishita, Takeshi Tokuyama",International Conference on Management of Data,1996,SONAR: System for Optimized Numeric AssociationRules,"Junghoo Cho, Hector Garcia-Molina",SIGMOD Conference,1996,"('title', 'venue', 'year')",1@671679
SONAR: system for optimized numeric association rules,"Takeshi Fukuda, Yasuhiko Morimoto, Shinichi Morishita, Takeshi Tokuyama",International Conference on Management of Data,1996,The Evolution of the Web and Implications for an Incremental Crawler,"Takeshi Tokuyama, Takeshi Fukuda, Yasuhiko Morimoto, Shinichi Morishita",SIGMOD Conference,1996,"('authors', 'venue', 'year')",1@671679
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel P�ss, Chris Floyd",SIGMOD Record,2000,New TPC benchmarks for decision support and web commerce,Richard T. Snodgrass,ACM SIGMOD Record ,2000,"('title', 'venue', 'year')",0@journals/sigmod/Snodgrass01
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel P�ss, Chris Floyd",SIGMOD Record,2000,New TPC benchmarks for decision support and web commerce,Karl-Heinz Hess,VLDB,2000,"('title', 'year')",0@conf/vldb/Hess96
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel P�ss, Chris Floyd",SIGMOD Record,2000,Very Large Databases in a Commercial Application Environment,Karl-Heinz Hess,ACM SIGMOD Record ,2000,"('venue', 'year')",0@conf/vldb/Hess96
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel P�ss, Chris Floyd",SIGMOD Record,2000,New TPC benchmarks for decision support and web commerce,"Meikel Poess, Chris Floyd",VLDB,2000,"('title', 'authors', 'year')",0@conf/vldb/Hess96
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel P�ss, Chris Floyd",SIGMOD Record,2000,New TPC benchmarks for decision support and web commerce,Karl-Heinz Hess,ACM SIGMOD Record ,2000,"('title', 'venue', 'year')",0@conf/vldb/Hess96
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel P�ss, Chris Floyd",SIGMOD Record,2000,Very Large Databases in a Commercial Application Environment,"Meikel Poess, Chris Floyd",ACM SIGMOD Record ,2000,"('authors', 'venue', 'year')",0@conf/vldb/Hess96
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel P�ss, Chris Floyd",SIGMOD Record,2000,New TPC benchmarks for decision support and web commerce,"Meikel Poess, Chris Floyd",VLDB,2000,"('title', 'authors')",0@conf/vldb/WangHH00
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel P�ss, Chris Floyd",SIGMOD Record,2000,New TPC benchmarks for decision support and web commerce,"Jiawei Han, Ke Wang, Yu He",ACM SIGMOD Record ,2000,"('title', 'venue')",0@conf/vldb/WangHH00
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel P�ss, Chris Floyd",SIGMOD Record,2000,Mining Frequent Itemsets Using Support Constraints,"Meikel Poess, Chris Floyd",ACM SIGMOD Record ,2000,"('authors', 'venue')",0@conf/vldb/WangHH00
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel P�ss, Chris Floyd",SIGMOD Record,2000,New TPC benchmarks for decision support and web commerce,"Meikel Poess, Chris Floyd",ACM SIGMOD Record ,2000,"('title', 'authors', 'venue')",0@conf/vldb/WangHH00
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel P�ss, Chris Floyd",SIGMOD Record,2000,New TPC benchmarks for decision support and web commerce,"Meikel Poess, Chris Floyd",VLDB,2000,"('title', 'authors', 'year')",0@conf/vldb/WangHH00
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel P�ss, Chris Floyd",SIGMOD Record,2000,New TPC benchmarks for decision support and web commerce,"Jiawei Han, Ke Wang, Yu He",ACM SIGMOD Record ,2000,"('title', 'venue', 'year')",0@conf/vldb/WangHH00
New TPC Benchmarks for Decision Support and Web Commerce,"Meikel P�ss, Chris Floyd",SIGMOD Record,2000,Mining Frequent Itemsets Using Support Constraints,"Meikel Poess, Chris Floyd",ACM SIGMOD Record ,2000,"('authors', 'venue', 'year')",0@conf/vldb/WangHH00
Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"Nelson Mendon�a Mattos, Serge Rielau, Bruce G. Lindsay, Stefan De�loch, You-Chin Fuh, Brian T. Tran, Danko Mannhaupt, Linda DeMichel, Weidong Chen",VLDB,1999,Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"Michalis Vazirgiannis, Maria Halkidi, Yannis Batistakis",SIGMOD Record,1999,"('title', 'year')",0@journals/sigmod/HalkidiBV02a
Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"Nelson Mendon�a Mattos, Serge Rielau, Bruce G. Lindsay, Stefan De�loch, You-Chin Fuh, Brian T. Tran, Danko Mannhaupt, Linda DeMichel, Weidong Chen",VLDB,1999,Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"You-Chin Fuh, Stefan De&#223;loch, Weidong Chen, Nelson Mendon&#231;a Mattos, Brian T. Tran, Bruce G. Lindsay, Linda DeMichel, Serge Rielau, Danko Mannhaupt",SIGMOD Record,1999,"('title', 'authors', 'year')",0@journals/sigmod/HalkidiBV02a
Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"Nelson Mendon�a Mattos, Serge Rielau, Bruce G. Lindsay, Stefan De�loch, You-Chin Fuh, Brian T. Tran, Danko Mannhaupt, Linda DeMichel, Weidong Chen",VLDB,1999,Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"Michalis Vazirgiannis, Maria Halkidi, Yannis Batistakis",Very Large Data Bases,1999,"('title', 'venue', 'year')",0@journals/sigmod/HalkidiBV02a
Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"You-Chin Fuh, Stefan De&#223;loch, Weidong Chen, Nelson Mendon&#231;a Mattos, Brian T. Tran, Bruce G. Lindsay, Linda DeMichel, Serge Rielau, Danko Mannhaupt",Very Large Data Bases,1999,Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"Markus M. Breunig, Hans-Peter Kriegel, Peer Kr&#246;ger, J&#246;rg Sander",International Conference on Management of Data,1999,"('title', 'year')",1@375672
Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"You-Chin Fuh, Stefan De&#223;loch, Weidong Chen, Nelson Mendon&#231;a Mattos, Brian T. Tran, Bruce G. Lindsay, Linda DeMichel, Serge Rielau, Danko Mannhaupt",Very Large Data Bases,1999,Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"Nelson Mendon�a Mattos, Serge Rielau, Bruce G. Lindsay, Stefan De�loch, You-Chin Fuh, Brian T. Tran, Danko Mannhaupt, Linda DeMichel, Weidong Chen",International Conference on Management of Data,1999,"('title', 'authors', 'year')",1@375672
Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"You-Chin Fuh, Stefan De&#223;loch, Weidong Chen, Nelson Mendon&#231;a Mattos, Brian T. Tran, Bruce G. Lindsay, Linda DeMichel, Serge Rielau, Danko Mannhaupt",Very Large Data Bases,1999,Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"Markus M. Breunig, Hans-Peter Kriegel, Peer Kr&#246;ger, J&#246;rg Sander",VLDB,1999,"('title', 'venue', 'year')",1@375672
A mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary B+-trees,"Eugene Inseok Chong, Jagannathan Srinivasan, Souripriya Das, Chuck Freiwald, Aravind Yalamanchi, Mahesh Jagannath, Anh-Tuan Tran, Ramkumar Krishnan, Richard Jiang",ACM SIGMOD Record ,2003,A mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary B+-trees,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",SIGMOD Record,2003,"('title', 'venue', 'year')",1@219746
The X-tree : An Index Structure for High-Dimensional Data,"Hans-Peter Kriegel, Stefan Berchtold, Daniel A. Keim",VLDB,1996,The X-tree: An Index Structure for High-Dimensional Data,"Stefan Berchtold, Daniel A. Keim, Hans-Peter Kriegel",SIGMOD Conference,1996,"('title', 'authors', 'year')",0@conf/sigmod/RamaswamyRS00
Join Index Hierarchies for Supporting Efficient Navigations in Object-Oriented Databases,"Jiawei Han, Zhaohui Xie",VLDB,1994,Join Index Hierarchies for Supporting Efficient Navigations in Object-Oriented Databases,"Kyuseok Shim, Sridhar Ramaswamy, Rajeev Rastogi",SIGMOD Conference,1994,"('title', 'year')",0@conf/sigmod/RamaswamyRS00
Join Index Hierarchies for Supporting Efficient Navigations in Object-Oriented Databases,"Jiawei Han, Zhaohui Xie",VLDB,1994,Join Index Hierarchies for Supporting Efficient Navigations in Object-Oriented Databases,"Zhaohui Xie, Jiawei Han",SIGMOD Conference,1994,"('title', 'authors', 'year')",0@conf/sigmod/RamaswamyRS00
Join Index Hierarchies for Supporting Efficient Navigations in Object-Oriented Databases,"Jiawei Han, Zhaohui Xie",VLDB,1994,Join Index Hierarchies for Supporting Efficient Navigations in Object-Oriented Databases,"Kyuseok Shim, Sridhar Ramaswamy, Rajeev Rastogi",Very Large Data Bases,1994,"('title', 'venue', 'year')",0@conf/sigmod/RamaswamyRS00
Reminiscences on Influential Papers,Kenneth A. Ross,ACM SIGMOD Record ,2000,Jim Gray speaks out,Marianne Winslett,SIGMOD Record,2000,"('venue', 'year')",1@640999
Reminiscences on Influential Papers,Kenneth A. Ross,ACM SIGMOD Record ,2000,Reminiscences on Influential Papers,Marianne Winslett,SIGMOD Record,2000,"('title', 'venue', 'year')",1@640999
NetCube: A Scalable Tool for Fast Data Mining and Compression,"Dimitris Margaritis, Christos Faloutsos, Sebastian Thrun",Very Large Data Bases,2001,NetCube: A Scalable Tool for Fast Data Mining and Compression,Karl Aberer,ACM SIGMOD Record ,2001,"('title', 'year')",1@565129
NetCube: A Scalable Tool for Fast Data Mining and Compression,"Dimitris Margaritis, Christos Faloutsos, Sebastian Thrun",Very Large Data Bases,2001,NetCube: A Scalable Tool for Fast Data Mining and Compression,"Dimitris Margaritis, Christos Faloutsos, Sebastian Thrun",ACM SIGMOD Record ,2001,"('title', 'authors', 'year')",1@565129
