ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,originalRightId
On completeness of historical relational query languages,"James Clifford, Albert Croker, Alexander Tuzhilin",ACM Transactions on Database Systems (TODS) ,1994,An overview of data warehousing and OLAP technology,"James Clifford, Albert Croker, Alexander Tuzhilin",ACM SIGMOD Record ,1997,"('title', 'venue', 'year')",0@journals/tods/CliffordC94
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Data Mining: Practical Machine Learning Tools and Techniques - Book Review,Michael Dertouzos,ACM SIGMOD Record ,2002,"('title',)",1@507356
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Data Mining: Practical Machine Learning Tools and Techniques - Book Review,James Geller,ACM SIGMOD Record ,2002,"('title', 'authors')",1@507356
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Data Mining: Practical Machine Learning Tools and Techniques - Book Review,Michael Dertouzos,SIGMOD Record,2002,"('title', 'venue')",1@507356
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Data Mining: Practical Machine Learning Tools and Techniques - Book Review,Michael Dertouzos,ACM SIGMOD Record ,2002,"('title', 'year')",1@507356
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Data Mining: Practical Machine Learning Tools and Techniques - Book Review,James Geller,SIGMOD Record,2002,"('title', 'authors', 'venue')",1@507356
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Data Mining: Practical Machine Learning Tools and Techniques - Book Review,James Geller,ACM SIGMOD Record ,2002,"('title', 'authors', 'year')",1@507356
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Data Mining: Practical Machine Learning Tools and Techniques - Book Review,Michael Dertouzos,SIGMOD Record,2002,"('title', 'venue', 'year')",1@507356
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Phoenix Project: Fault-Tolerant Applications,Michael Dertouzos,ACM SIGMOD Record ,2002,"('title',)",1@507356
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",ACM SIGMOD Record ,2002,"('title', 'authors')",1@507356
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Phoenix Project: Fault-Tolerant Applications,Michael Dertouzos,SIGMOD Record,2002,"('title', 'venue')",1@507356
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Phoenix Project: Fault-Tolerant Applications,Michael Dertouzos,ACM SIGMOD Record ,2002,"('title', 'year')",1@507356
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",SIGMOD Record,2002,"('title', 'authors', 'venue')",1@507356
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Phoenix Project: Fault-Tolerant Applications,"Roger S. Barga, David B. Lomet",ACM SIGMOD Record ,2002,"('title', 'authors', 'year')",1@507356
What Will Be - Book Review,Paul W. P. J. Grefen,SIGMOD Record,2002,Phoenix Project: Fault-Tolerant Applications,Michael Dertouzos,SIGMOD Record,2002,"('title', 'venue', 'year')",1@507356
"Mining the world wide web: an information search approach by George Chang, Marcus J. Healey (editor), James A. M. McHugh, Jason T. L. Wang",Aris Ouksel,ACM SIGMOD Record ,2002,How to roll a join: asynchronous incremental view maintenance,Aris M. Ouksel,SIGMOD Record,2002,"('title',)",0@journals/sigmod/Ouksel02
"Mining the world wide web: an information search approach by George Chang, Marcus J. Healey (editor), James A. M. McHugh, Jason T. L. Wang",Aris Ouksel,ACM SIGMOD Record ,2002,How to roll a join: asynchronous incremental view maintenance,"Kenneth Salem, Kevin Beyer, Bruce Lindsay, Roberta Cochrane",SIGMOD Record,2002,"('title', 'authors')",0@journals/sigmod/Ouksel02
"Mining the world wide web: an information search approach by George Chang, Marcus J. Healey (editor), James A. M. McHugh, Jason T. L. Wang",Aris Ouksel,ACM SIGMOD Record ,2002,How to roll a join: asynchronous incremental view maintenance,Aris M. Ouksel,International Conference on Management of Data,2002,"('title', 'venue')",0@journals/sigmod/Ouksel02
"Mining the world wide web: an information search approach by George Chang, Marcus J. Healey (editor), James A. M. McHugh, Jason T. L. Wang",Aris Ouksel,ACM SIGMOD Record ,2002,How to roll a join: asynchronous incremental view maintenance,Aris M. Ouksel,SIGMOD Record,2000,"('title', 'year')",0@journals/sigmod/Ouksel02
"Mining the world wide web: an information search approach by George Chang, Marcus J. Healey (editor), James A. M. McHugh, Jason T. L. Wang",Aris Ouksel,ACM SIGMOD Record ,2002,How to roll a join: asynchronous incremental view maintenance,"Kenneth Salem, Kevin Beyer, Bruce Lindsay, Roberta Cochrane",International Conference on Management of Data,2002,"('title', 'authors', 'venue')",0@journals/sigmod/Ouksel02
"Mining the world wide web: an information search approach by George Chang, Marcus J. Healey (editor), James A. M. McHugh, Jason T. L. Wang",Aris Ouksel,ACM SIGMOD Record ,2002,How to roll a join: asynchronous incremental view maintenance,"Kenneth Salem, Kevin Beyer, Bruce Lindsay, Roberta Cochrane",SIGMOD Record,2000,"('title', 'authors', 'year')",0@journals/sigmod/Ouksel02
"Mining the world wide web: an information search approach by George Chang, Marcus J. Healey (editor), James A. M. McHugh, Jason T. L. Wang",Aris Ouksel,ACM SIGMOD Record ,2002,How to roll a join: asynchronous incremental view maintenance,Aris M. Ouksel,International Conference on Management of Data,2000,"('title', 'venue', 'year')",0@journals/sigmod/Ouksel02
An Adaptive Hybrid Server Architecture for Client Caching ODBMSs,"Kaladhar Voruganti, M. Tamer &#214;zsu, Ronald C. Unrau",Very Large Data Bases,1999,"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference On the Move to Meaningful Internet Systems 2002","M. Tamer �zsu, Kaladhar Voruganti, Ronald C. Unrau",VLDB,1999,"('title',)",0@conf/vldb/VorugantiOU99
An Adaptive Hybrid Server Architecture for Client Caching ODBMSs,"Kaladhar Voruganti, M. Tamer &#214;zsu, Ronald C. Unrau",Very Large Data Bases,1999,"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference On the Move to Meaningful Internet Systems 2002",Karl Aberer,VLDB,1999,"('title', 'authors')",0@conf/vldb/VorugantiOU99
An Adaptive Hybrid Server Architecture for Client Caching ODBMSs,"Kaladhar Voruganti, M. Tamer &#214;zsu, Ronald C. Unrau",Very Large Data Bases,1999,"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference On the Move to Meaningful Internet Systems 2002","M. Tamer �zsu, Kaladhar Voruganti, Ronald C. Unrau",ACM SIGMOD Record ,1999,"('title', 'venue')",0@conf/vldb/VorugantiOU99
An Adaptive Hybrid Server Architecture for Client Caching ODBMSs,"Kaladhar Voruganti, M. Tamer &#214;zsu, Ronald C. Unrau",Very Large Data Bases,1999,"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference On the Move to Meaningful Internet Systems 2002","M. Tamer �zsu, Kaladhar Voruganti, Ronald C. Unrau",VLDB,2003,"('title', 'year')",0@conf/vldb/VorugantiOU99
An Adaptive Hybrid Server Architecture for Client Caching ODBMSs,"Kaladhar Voruganti, M. Tamer &#214;zsu, Ronald C. Unrau",Very Large Data Bases,1999,"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference On the Move to Meaningful Internet Systems 2002",Karl Aberer,ACM SIGMOD Record ,1999,"('title', 'authors', 'venue')",0@conf/vldb/VorugantiOU99
An Adaptive Hybrid Server Architecture for Client Caching ODBMSs,"Kaladhar Voruganti, M. Tamer &#214;zsu, Ronald C. Unrau",Very Large Data Bases,1999,"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference On the Move to Meaningful Internet Systems 2002",Karl Aberer,VLDB,2003,"('title', 'authors', 'year')",0@conf/vldb/VorugantiOU99
An Adaptive Hybrid Server Architecture for Client Caching ODBMSs,"Kaladhar Voruganti, M. Tamer &#214;zsu, Ronald C. Unrau",Very Large Data Bases,1999,"Report on the first international conference on ontologies, databases and applications of semantics (ODBASE): part of the federated conference On the Move to Meaningful Internet Systems 2002","M. Tamer �zsu, Kaladhar Voruganti, Ronald C. Unrau",ACM SIGMOD Record ,2003,"('title', 'venue', 'year')",0@conf/vldb/VorugantiOU99
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,XPath Processing in a Nutshell,Paolo Giorgini,ACM SIGMOD Record ,2003,"('title',)",1@959084
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,XPath Processing in a Nutshell,"Georg Gottlob, Christoph Koch, Reinhard Pichler",ACM SIGMOD Record ,2003,"('title', 'authors')",1@959084
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,XPath Processing in a Nutshell,Paolo Giorgini,SIGMOD Record,2003,"('title', 'venue')",1@959084
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,XPath Processing in a Nutshell,Paolo Giorgini,ACM SIGMOD Record ,2003,"('title', 'year')",1@959084
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,XPath Processing in a Nutshell,"Georg Gottlob, Christoph Koch, Reinhard Pichler",SIGMOD Record,2003,"('title', 'authors', 'venue')",1@959084
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,XPath Processing in a Nutshell,"Georg Gottlob, Christoph Koch, Reinhard Pichler",ACM SIGMOD Record ,2003,"('title', 'authors', 'year')",1@959084
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,XPath Processing in a Nutshell,Paolo Giorgini,SIGMOD Record,2003,"('title', 'venue', 'year')",1@959084
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,Modeling Design Versions,Paolo Giorgini,ACM SIGMOD Record ,2003,"('title',)",1@959084
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,Modeling Design Versions,"D. Janaki Ram, R. Ramakrishnan",ACM SIGMOD Record ,2003,"('title', 'authors')",1@959084
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,Modeling Design Versions,Paolo Giorgini,VLDB,2003,"('title', 'venue')",1@959084
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,Modeling Design Versions,Paolo Giorgini,ACM SIGMOD Record ,1996,"('title', 'year')",1@959084
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,Modeling Design Versions,"D. Janaki Ram, R. Ramakrishnan",VLDB,2003,"('title', 'authors', 'venue')",1@959084
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,Modeling Design Versions,"D. Janaki Ram, R. Ramakrishnan",ACM SIGMOD Record ,1996,"('title', 'authors', 'year')",1@959084
Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,SIGMOD Record,2003,Modeling Design Versions,Paolo Giorgini,VLDB,1996,"('title', 'venue', 'year')",1@959084
Standards for databases on the grid,"Andrew Eisenberg, Jim Melton, Susan Malaika",SIGMOD Record,2003,SIGMOD'2000 Program Chair's Message,"Susan Malaika, Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2003,"('title',)",1@945739
Standards for databases on the grid,"Andrew Eisenberg, Jim Melton, Susan Malaika",SIGMOD Record,2003,SIGMOD'2000 Program Chair's Message,Jeffrey F. Naughton,ACM SIGMOD Record ,2003,"('title', 'authors')",1@945739
Standards for databases on the grid,"Andrew Eisenberg, Jim Melton, Susan Malaika",SIGMOD Record,2003,SIGMOD'2000 Program Chair's Message,"Susan Malaika, Andrew Eisenberg, Jim Melton",SIGMOD Record,2003,"('title', 'venue')",1@945739
Standards for databases on the grid,"Andrew Eisenberg, Jim Melton, Susan Malaika",SIGMOD Record,2003,SIGMOD'2000 Program Chair's Message,"Susan Malaika, Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2000,"('title', 'year')",1@945739
Standards for databases on the grid,"Andrew Eisenberg, Jim Melton, Susan Malaika",SIGMOD Record,2003,SIGMOD'2000 Program Chair's Message,Jeffrey F. Naughton,SIGMOD Record,2003,"('title', 'authors', 'venue')",1@945739
Standards for databases on the grid,"Andrew Eisenberg, Jim Melton, Susan Malaika",SIGMOD Record,2003,SIGMOD'2000 Program Chair's Message,Jeffrey F. Naughton,ACM SIGMOD Record ,2000,"('title', 'authors', 'year')",1@945739
Standards for databases on the grid,"Andrew Eisenberg, Jim Melton, Susan Malaika",SIGMOD Record,2003,SIGMOD'2000 Program Chair's Message,"Susan Malaika, Andrew Eisenberg, Jim Melton",SIGMOD Record,2000,"('title', 'venue', 'year')",1@945739
Standards for databases on the grid,"Susan Malaika, Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2003,The merge/purge problem for large databases,"Mauricio A. Hern&#225;ndez, Salvatore J. Stolfo",SIGMOD Record,2003,"('title', 'authors')",0@journals/sigmod/MalaikaEM03
Standards for databases on the grid,"Susan Malaika, Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2003,The merge/purge problem for large databases,"Andrew Eisenberg, Jim Melton, Susan Malaika",SIGMOD Record,1995,"('title', 'year')",0@journals/sigmod/MalaikaEM03
Standards for databases on the grid,"Susan Malaika, Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2003,The merge/purge problem for large databases,"Mauricio A. Hern&#225;ndez, Salvatore J. Stolfo",International Conference on Management of Data,2003,"('title', 'authors', 'venue')",0@journals/sigmod/MalaikaEM03
Standards for databases on the grid,"Susan Malaika, Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2003,The merge/purge problem for large databases,"Mauricio A. Hern&#225;ndez, Salvatore J. Stolfo",SIGMOD Record,1995,"('title', 'authors', 'year')",0@journals/sigmod/MalaikaEM03
"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",Michael J. Carey,Very Large Data Bases,2000,AlphaSort: a cache-sensitive parallel external sort,Michael J. Carey,VLDB,2000,"('title',)",0@conf/vldb/Carey00
"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",Michael J. Carey,Very Large Data Bases,2000,AlphaSort: a cache-sensitive parallel external sort,"Chris Nyberg, Tom Barclay, Zarka Cvetanovic, Jim Gray, Dave Lomet",VLDB,2000,"('title', 'authors')",0@conf/vldb/Carey00
"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",Michael J. Carey,Very Large Data Bases,2000,AlphaSort: a cache-sensitive parallel external sort,Michael J. Carey,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,"('title', 'venue')",0@conf/vldb/Carey00
"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",Michael J. Carey,Very Large Data Bases,2000,AlphaSort: a cache-sensitive parallel external sort,Michael J. Carey,VLDB,1995,"('title', 'year')",0@conf/vldb/Carey00
"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",Michael J. Carey,Very Large Data Bases,2000,AlphaSort: a cache-sensitive parallel external sort,"Chris Nyberg, Tom Barclay, Zarka Cvetanovic, Jim Gray, Dave Lomet",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,"('title', 'authors', 'venue')",0@conf/vldb/Carey00
"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",Michael J. Carey,Very Large Data Bases,2000,AlphaSort: a cache-sensitive parallel external sort,"Chris Nyberg, Tom Barclay, Zarka Cvetanovic, Jim Gray, Dave Lomet",VLDB,1995,"('title', 'authors', 'year')",0@conf/vldb/Carey00
"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",Michael J. Carey,Very Large Data Bases,2000,AlphaSort: a cache-sensitive parallel external sort,Michael J. Carey,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995,"('title', 'venue', 'year')",0@conf/vldb/Carey00
Fast parallel similarity search in multimedia databases,"Stefan Berchtold, Christian B&#246;hm, Bernhard Braunm&#252;ller, Daniel A. Keim, Hans-Peter Kriegel",International Conference on Management of Data,1997,Supporting dynamic displays using active rules,"Christian B�hm, Bernhard Braunm�ller, Hans-Peter Kriegel, Daniel A. Keim, Stefan Berchtold",SIGMOD Conference,1997,"('title',)",0@conf/sigmod/BerchtoldBBKK97
Fast parallel similarity search in multimedia databases,"Stefan Berchtold, Christian B&#246;hm, Bernhard Braunm&#252;ller, Daniel A. Keim, Hans-Peter Kriegel",International Conference on Management of Data,1997,Supporting dynamic displays using active rules,"Oscar D&#237;az, Arturo Jaime, Norman W. Paton, Ghassan al-Qaimari",SIGMOD Conference,1997,"('title', 'authors')",0@conf/sigmod/BerchtoldBBKK97
Fast parallel similarity search in multimedia databases,"Stefan Berchtold, Christian B&#246;hm, Bernhard Braunm&#252;ller, Daniel A. Keim, Hans-Peter Kriegel",International Conference on Management of Data,1997,Supporting dynamic displays using active rules,"Christian B�hm, Bernhard Braunm�ller, Hans-Peter Kriegel, Daniel A. Keim, Stefan Berchtold",ACM SIGMOD Record ,1997,"('title', 'venue')",0@conf/sigmod/BerchtoldBBKK97
Fast parallel similarity search in multimedia databases,"Stefan Berchtold, Christian B&#246;hm, Bernhard Braunm&#252;ller, Daniel A. Keim, Hans-Peter Kriegel",International Conference on Management of Data,1997,Supporting dynamic displays using active rules,"Christian B�hm, Bernhard Braunm�ller, Hans-Peter Kriegel, Daniel A. Keim, Stefan Berchtold",SIGMOD Conference,1994,"('title', 'year')",0@conf/sigmod/BerchtoldBBKK97
Fast parallel similarity search in multimedia databases,"Stefan Berchtold, Christian B&#246;hm, Bernhard Braunm&#252;ller, Daniel A. Keim, Hans-Peter Kriegel",International Conference on Management of Data,1997,Supporting dynamic displays using active rules,"Oscar D&#237;az, Arturo Jaime, Norman W. Paton, Ghassan al-Qaimari",ACM SIGMOD Record ,1997,"('title', 'authors', 'venue')",0@conf/sigmod/BerchtoldBBKK97
Fast parallel similarity search in multimedia databases,"Stefan Berchtold, Christian B&#246;hm, Bernhard Braunm&#252;ller, Daniel A. Keim, Hans-Peter Kriegel",International Conference on Management of Data,1997,Supporting dynamic displays using active rules,"Oscar D&#237;az, Arturo Jaime, Norman W. Paton, Ghassan al-Qaimari",SIGMOD Conference,1994,"('title', 'authors', 'year')",0@conf/sigmod/BerchtoldBBKK97
Fast parallel similarity search in multimedia databases,"Stefan Berchtold, Christian B&#246;hm, Bernhard Braunm&#252;ller, Daniel A. Keim, Hans-Peter Kriegel",International Conference on Management of Data,1997,Supporting dynamic displays using active rules,"Christian B�hm, Bernhard Braunm�ller, Hans-Peter Kriegel, Daniel A. Keim, Stefan Berchtold",ACM SIGMOD Record ,1994,"('title', 'venue', 'year')",0@conf/sigmod/BerchtoldBBKK97
"Composite Events for Active Databases: Semantics, Contexts and Detection","Sharma Chakravarthy, V. Krishnaprasad, Eman Anwar, S.-K. Kim",Very Large Data Bases,1994,Efficient schemes for managing multiversionXML documents,"S.-K. Kim, Eman Anwar, Sharma Chakravarthy, V. Krishnaprasad",VLDB,1994,"('title',)",0@conf/vldb/ChakravarthyKAK94
"Composite Events for Active Databases: Semantics, Contexts and Detection","Sharma Chakravarthy, V. Krishnaprasad, Eman Anwar, S.-K. Kim",Very Large Data Bases,1994,Efficient schemes for managing multiversionXML documents,"S.-Y. Chien, V. J. Tsotras, C. Zaniolo",VLDB,1994,"('title', 'authors')",0@conf/vldb/ChakravarthyKAK94
"Composite Events for Active Databases: Semantics, Contexts and Detection","Sharma Chakravarthy, V. Krishnaprasad, Eman Anwar, S.-K. Kim",Very Large Data Bases,1994,Efficient schemes for managing multiversionXML documents,"S.-K. Kim, Eman Anwar, Sharma Chakravarthy, V. Krishnaprasad",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994,"('title', 'venue')",0@conf/vldb/ChakravarthyKAK94
"Composite Events for Active Databases: Semantics, Contexts and Detection","Sharma Chakravarthy, V. Krishnaprasad, Eman Anwar, S.-K. Kim",Very Large Data Bases,1994,Efficient schemes for managing multiversionXML documents,"S.-K. Kim, Eman Anwar, Sharma Chakravarthy, V. Krishnaprasad",VLDB,2002,"('title', 'year')",0@conf/vldb/ChakravarthyKAK94
"Composite Events for Active Databases: Semantics, Contexts and Detection","Sharma Chakravarthy, V. Krishnaprasad, Eman Anwar, S.-K. Kim",Very Large Data Bases,1994,Efficient schemes for managing multiversionXML documents,"S.-Y. Chien, V. J. Tsotras, C. Zaniolo",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994,"('title', 'authors', 'venue')",0@conf/vldb/ChakravarthyKAK94
"Composite Events for Active Databases: Semantics, Contexts and Detection","Sharma Chakravarthy, V. Krishnaprasad, Eman Anwar, S.-K. Kim",Very Large Data Bases,1994,Efficient schemes for managing multiversionXML documents,"S.-Y. Chien, V. J. Tsotras, C. Zaniolo",VLDB,2002,"('title', 'authors', 'year')",0@conf/vldb/ChakravarthyKAK94
"Composite Events for Active Databases: Semantics, Contexts and Detection","Sharma Chakravarthy, V. Krishnaprasad, Eman Anwar, S.-K. Kim",Very Large Data Bases,1994,Efficient schemes for managing multiversionXML documents,"S.-K. Kim, Eman Anwar, Sharma Chakravarthy, V. Krishnaprasad",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002,"('title', 'venue', 'year')",0@conf/vldb/ChakravarthyKAK94
BIRN-M: a semantic mediator for solving real-world neuroscience problems,"Amarnath Gupta, Bertram Lud&#228;scher, Maryann E. Martone",International Conference on Management of Data,2003,QURSED: querying and reporting semistructured data,"Bertram Lud�scher, Maryann E. Martone, Amarnath Gupta",SIGMOD Conference,2003,"('title',)",0@conf/sigmod/GuptaLM03
BIRN-M: a semantic mediator for solving real-world neuroscience problems,"Amarnath Gupta, Bertram Lud&#228;scher, Maryann E. Martone",International Conference on Management of Data,2003,QURSED: querying and reporting semistructured data,"Yannis Papakonstantinou, Michalis Petropoulos, Vasilis Vassalos",SIGMOD Conference,2003,"('title', 'authors')",0@conf/sigmod/GuptaLM03
BIRN-M: a semantic mediator for solving real-world neuroscience problems,"Amarnath Gupta, Bertram Lud&#228;scher, Maryann E. Martone",International Conference on Management of Data,2003,QURSED: querying and reporting semistructured data,"Bertram Lud�scher, Maryann E. Martone, Amarnath Gupta",International Conference on Management of Data,2003,"('title', 'venue')",0@conf/sigmod/GuptaLM03
BIRN-M: a semantic mediator for solving real-world neuroscience problems,"Amarnath Gupta, Bertram Lud&#228;scher, Maryann E. Martone",International Conference on Management of Data,2003,QURSED: querying and reporting semistructured data,"Bertram Lud�scher, Maryann E. Martone, Amarnath Gupta",SIGMOD Conference,2002,"('title', 'year')",0@conf/sigmod/GuptaLM03
BIRN-M: a semantic mediator for solving real-world neuroscience problems,"Amarnath Gupta, Bertram Lud&#228;scher, Maryann E. Martone",International Conference on Management of Data,2003,QURSED: querying and reporting semistructured data,"Yannis Papakonstantinou, Michalis Petropoulos, Vasilis Vassalos",International Conference on Management of Data,2003,"('title', 'authors', 'venue')",0@conf/sigmod/GuptaLM03
BIRN-M: a semantic mediator for solving real-world neuroscience problems,"Amarnath Gupta, Bertram Lud&#228;scher, Maryann E. Martone",International Conference on Management of Data,2003,QURSED: querying and reporting semistructured data,"Yannis Papakonstantinou, Michalis Petropoulos, Vasilis Vassalos",SIGMOD Conference,2002,"('title', 'authors', 'year')",0@conf/sigmod/GuptaLM03
BIRN-M: a semantic mediator for solving real-world neuroscience problems,"Amarnath Gupta, Bertram Lud&#228;scher, Maryann E. Martone",International Conference on Management of Data,2003,QURSED: querying and reporting semistructured data,"Bertram Lud�scher, Maryann E. Martone, Amarnath Gupta",International Conference on Management of Data,2002,"('title', 'venue', 'year')",0@conf/sigmod/GuptaLM03
Efficient filtering of XML documents with XPath expressions,"C.-Y. Chan, P. Felber, M. Garofalakis, R. Rastogi",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002,Reminiscences on influential papers,"Rajeev Rastogi, Pascal Felber, Chee Yong Chan, Minos N. Garofalakis",VLDB J.,2002,"('title',)",0@journals/vldb/ChanFGR02
Efficient filtering of XML documents with XPath expressions,"C.-Y. Chan, P. Felber, M. Garofalakis, R. Rastogi",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002,Reminiscences on influential papers,Kenneth A. Ross,VLDB J.,2002,"('title', 'authors')",0@journals/vldb/ChanFGR02
Efficient filtering of XML documents with XPath expressions,"C.-Y. Chan, P. Felber, M. Garofalakis, R. Rastogi",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002,Reminiscences on influential papers,"Rajeev Rastogi, Pascal Felber, Chee Yong Chan, Minos N. Garofalakis",ACM SIGMOD Record ,2002,"('title', 'venue')",0@journals/vldb/ChanFGR02
Efficient filtering of XML documents with XPath expressions,"C.-Y. Chan, P. Felber, M. Garofalakis, R. Rastogi",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002,Reminiscences on influential papers,"Rajeev Rastogi, Pascal Felber, Chee Yong Chan, Minos N. Garofalakis",VLDB J.,2001,"('title', 'year')",0@journals/vldb/ChanFGR02
Efficient filtering of XML documents with XPath expressions,"C.-Y. Chan, P. Felber, M. Garofalakis, R. Rastogi",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002,Reminiscences on influential papers,Kenneth A. Ross,ACM SIGMOD Record ,2002,"('title', 'authors', 'venue')",0@journals/vldb/ChanFGR02
Efficient filtering of XML documents with XPath expressions,"C.-Y. Chan, P. Felber, M. Garofalakis, R. Rastogi",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002,Reminiscences on influential papers,Kenneth A. Ross,VLDB J.,2001,"('title', 'authors', 'year')",0@journals/vldb/ChanFGR02
Efficient filtering of XML documents with XPath expressions,"C.-Y. Chan, P. Felber, M. Garofalakis, R. Rastogi",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002,Reminiscences on influential papers,"Rajeev Rastogi, Pascal Felber, Chee Yong Chan, Minos N. Garofalakis",ACM SIGMOD Record ,2001,"('title', 'venue', 'year')",0@journals/vldb/ChanFGR02
EXACT: an extensible approach to active object-oriented databases,"Oscar D&#237;az, Arturo Jaime",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1997,A Practical and Modular Implementation of Extended Transaction Models,"Arturo Jaime, Oscar D�az",VLDB J.,1997,"('title',)",0@journals/vldb/DiazJ97
EXACT: an extensible approach to active object-oriented databases,"Oscar D&#237;az, Arturo Jaime",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1997,A Practical and Modular Implementation of Extended Transaction Models,"Roger S. Barga, Calton Pu",VLDB J.,1997,"('title', 'authors')",0@journals/vldb/DiazJ97
EXACT: an extensible approach to active object-oriented databases,"Oscar D&#237;az, Arturo Jaime",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1997,A Practical and Modular Implementation of Extended Transaction Models,"Arturo Jaime, Oscar D�az",Very Large Data Bases,1997,"('title', 'venue')",0@journals/vldb/DiazJ97
