ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,Very Large Data Bases,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,"Werner Kie&#946;ling, Stefan Holland, Stefan Fischer, Thorsten Ehm",VLDB,2001,"('title', 'venue')"
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,Very Large Data Bases,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,"Werner Kie&#946;ling, Stefan Holland, Stefan Fischer, Thorsten Ehm",International Conference on Management of Data,1996,"('title', 'year')"
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,Very Large Data Bases,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,VLDB,2001,"('title', 'authors', 'venue')"
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,Very Large Data Bases,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,International Conference on Management of Data,1996,"('title', 'authors', 'year')"
Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,Very Large Data Bases,1996,Performance of Future Database Systems: Bottlenecks and Bonananzas,"Werner Kie&#946;ling, Stefan Holland, Stefan Fischer, Thorsten Ehm",VLDB,1996,"('title', 'venue', 'year')"
Broadcast disks: data management for asymmetric communication environments,"Swarup Acharya, Rafael Alonso, Michael Franklin, Stanley Zdonik",International Conference on Management of Data,1995,Broadcast Disks: Data Management for Asymmetric Communications Environments,"Markos Zaharioudakis, Michael J. Carey",International Conference on Management of Data,1997,"('title',)"
Broadcast disks: data management for asymmetric communication environments,"Swarup Acharya, Rafael Alonso, Michael Franklin, Stanley Zdonik",International Conference on Management of Data,1995,Broadcast Disks: Data Management for Asymmetric Communications Environments,"Michael J. Franklin, Stanley B. Zdonik, Swarup Acharya, Rafael Alonso",International Conference on Management of Data,1997,"('title', 'authors')"
Broadcast disks: data management for asymmetric communication environments,"Swarup Acharya, Rafael Alonso, Michael Franklin, Stanley Zdonik",International Conference on Management of Data,1995,Broadcast Disks: Data Management for Asymmetric Communications Environments,"Markos Zaharioudakis, Michael J. Carey",SIGMOD Conference,1997,"('title', 'venue')"
Broadcast disks: data management for asymmetric communication environments,"Swarup Acharya, Rafael Alonso, Michael Franklin, Stanley Zdonik",International Conference on Management of Data,1995,Broadcast Disks: Data Management for Asymmetric Communications Environments,"Markos Zaharioudakis, Michael J. Carey",International Conference on Management of Data,1995,"('title', 'year')"
Broadcast disks: data management for asymmetric communication environments,"Swarup Acharya, Rafael Alonso, Michael Franklin, Stanley Zdonik",International Conference on Management of Data,1995,Broadcast Disks: Data Management for Asymmetric Communications Environments,"Michael J. Franklin, Stanley B. Zdonik, Swarup Acharya, Rafael Alonso",SIGMOD Conference,1997,"('title', 'authors', 'venue')"
Broadcast disks: data management for asymmetric communication environments,"Swarup Acharya, Rafael Alonso, Michael Franklin, Stanley Zdonik",International Conference on Management of Data,1995,Broadcast Disks: Data Management for Asymmetric Communications Environments,"Michael J. Franklin, Stanley B. Zdonik, Swarup Acharya, Rafael Alonso",International Conference on Management of Data,1995,"('title', 'authors', 'year')"
Broadcast disks: data management for asymmetric communication environments,"Swarup Acharya, Rafael Alonso, Michael Franklin, Stanley Zdonik",International Conference on Management of Data,1995,Broadcast Disks: Data Management for Asymmetric Communications Environments,"Markos Zaharioudakis, Michael J. Carey",SIGMOD Conference,1995,"('title', 'venue', 'year')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,Michael H. B�hlen,SIGMOD Record,1995,"('title',)"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,Jiawei Han,SIGMOD Record,1995,"('title', 'authors')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,Michael H. B�hlen,ACM SIGMOD Record ,1995,"('title', 'venue')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,Michael H. B�hlen,SIGMOD Record,1998,"('title', 'year')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,Jiawei Han,ACM SIGMOD Record ,1995,"('title', 'authors', 'venue')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,Jiawei Han,SIGMOD Record,1998,"('title', 'authors', 'year')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,Michael H. B�hlen,ACM SIGMOD Record ,1998,"('title', 'venue', 'year')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,"Amihai Motro, Troels Andreasen",SIGMOD Record,2003,"('title',)"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,Jiawei Han,SIGMOD Record,2003,"('title', 'authors')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003,"('title', 'venue')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,"Amihai Motro, Troels Andreasen",SIGMOD Record,1998,"('title', 'year')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,Jiawei Han,ACM SIGMOD Record ,2003,"('title', 'authors', 'venue')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,Jiawei Han,SIGMOD Record,1998,"('title', 'authors', 'year')"
Towards On-Line Analytical Mining in Large Databases,Jiawei Han,SIGMOD Record,1998,Towards on-line analytical mining in large databases,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,1998,"('title', 'venue', 'year')"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Zohreh Nazeri, Eric Bloedorn, Paul Ostwald",International Conference on Management of Data,2001,"('title',)"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Volker Markl, Mokhtar Kandil, Guy M. Lohman, Michael Stillger",International Conference on Management of Data,2001,"('title', 'authors')"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Zohreh Nazeri, Eric Bloedorn, Paul Ostwald",VLDB,2001,"('title', 'venue')"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Zohreh Nazeri, Eric Bloedorn, Paul Ostwald",International Conference on Management of Data,2001,"('title', 'year')"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Volker Markl, Mokhtar Kandil, Guy M. Lohman, Michael Stillger",VLDB,2001,"('title', 'authors', 'venue')"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Volker Markl, Mokhtar Kandil, Guy M. Lohman, Michael Stillger",International Conference on Management of Data,2001,"('title', 'authors', 'year')"
LEO - DB2's LEarning Optimizer,"Michael Stillger, Guy M. Lohman, Volker Markl, Mokhtar Kandil",Very Large Data Bases,2001,LEO - DB2's LEarning Optimizer,"Zohreh Nazeri, Eric Bloedorn, Paul Ostwald",VLDB,2001,"('title', 'venue', 'year')"
Evaluating Top-k Selection Queries,"Luis Gravano, Surajit Chaudhuri",VLDB,1999,Evaluating Top-k Selection Queries,"Wilburt Labio, Jun Yang, Hector Garcia-Molina",VLDB,1998,"('title',)"
Evaluating Top-k Selection Queries,"Luis Gravano, Surajit Chaudhuri",VLDB,1999,Evaluating Top-k Selection Queries,"Surajit Chaudhuri, Luis Gravano",VLDB,1998,"('title', 'authors')"
Evaluating Top-k Selection Queries,"Luis Gravano, Surajit Chaudhuri",VLDB,1999,Evaluating Top-k Selection Queries,"Wilburt Labio, Jun Yang, Hector Garcia-Molina",Very Large Data Bases,1998,"('title', 'venue')"
Evaluating Top-k Selection Queries,"Luis Gravano, Surajit Chaudhuri",VLDB,1999,Evaluating Top-k Selection Queries,"Wilburt Labio, Jun Yang, Hector Garcia-Molina",VLDB,1999,"('title', 'year')"
Evaluating Top-k Selection Queries,"Luis Gravano, Surajit Chaudhuri",VLDB,1999,Evaluating Top-k Selection Queries,"Surajit Chaudhuri, Luis Gravano",Very Large Data Bases,1998,"('title', 'authors', 'venue')"
Evaluating Top-k Selection Queries,"Luis Gravano, Surajit Chaudhuri",VLDB,1999,Evaluating Top-k Selection Queries,"Surajit Chaudhuri, Luis Gravano",VLDB,1999,"('title', 'authors', 'year')"
Evaluating Top-k Selection Queries,"Luis Gravano, Surajit Chaudhuri",VLDB,1999,Evaluating Top-k Selection Queries,"Wilburt Labio, Jun Yang, Hector Garcia-Molina",Very Large Data Bases,1999,"('title', 'venue', 'year')"
Evaluating Top-k Selection Queries,"Surajit Chaudhuri, Luis Gravano",Very Large Data Bases,1999,Evaluating Top-k Selection Queries,"Stefan Berchtold, Daniel A. Keim, Hans-Peter Kriegel",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1997,"('title',)"
Evaluating Top-k Selection Queries,"Surajit Chaudhuri, Luis Gravano",Very Large Data Bases,1999,Evaluating Top-k Selection Queries,"Luis Gravano, Surajit Chaudhuri",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1997,"('title', 'authors')"
Evaluating Top-k Selection Queries,"Surajit Chaudhuri, Luis Gravano",Very Large Data Bases,1999,Evaluating Top-k Selection Queries,"Stefan Berchtold, Daniel A. Keim, Hans-Peter Kriegel",VLDB,1997,"('title', 'venue')"
Evaluating Top-k Selection Queries,"Surajit Chaudhuri, Luis Gravano",Very Large Data Bases,1999,Evaluating Top-k Selection Queries,"Stefan Berchtold, Daniel A. Keim, Hans-Peter Kriegel",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,"('title', 'year')"
Evaluating Top-k Selection Queries,"Surajit Chaudhuri, Luis Gravano",Very Large Data Bases,1999,Evaluating Top-k Selection Queries,"Luis Gravano, Surajit Chaudhuri",VLDB,1997,"('title', 'authors', 'venue')"
Evaluating Top-k Selection Queries,"Surajit Chaudhuri, Luis Gravano",Very Large Data Bases,1999,Evaluating Top-k Selection Queries,"Luis Gravano, Surajit Chaudhuri",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,"('title', 'authors', 'year')"
Evaluating Top-k Selection Queries,"Surajit Chaudhuri, Luis Gravano",Very Large Data Bases,1999,Evaluating Top-k Selection Queries,"Stefan Berchtold, Daniel A. Keim, Hans-Peter Kriegel",VLDB,1999,"('title', 'venue', 'year')"
Fractal prefetching B+-Trees: optimizing both cache and disk performance,"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry, Gary Valentin",International Conference on Management of Data,2002,Fractal prefetching B�Trees: optimizing both cache and disk performance,"Philip A. Bernstein, Brian Harry, Paul Sanders, David Shutt, Jason Zander",Very Large Data Bases,1997,"('title',)"
Fractal prefetching B+-Trees: optimizing both cache and disk performance,"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry, Gary Valentin",International Conference on Management of Data,2002,Fractal prefetching B�Trees: optimizing both cache and disk performance,"Phillip B. Gibbons, Gary Valentin, Todd C. Mowry, Shimin Chen",Very Large Data Bases,1997,"('title', 'authors')"
Fractal prefetching B+-Trees: optimizing both cache and disk performance,"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry, Gary Valentin",International Conference on Management of Data,2002,Fractal prefetching B�Trees: optimizing both cache and disk performance,"Philip A. Bernstein, Brian Harry, Paul Sanders, David Shutt, Jason Zander",SIGMOD Conference,1997,"('title', 'venue')"
Fractal prefetching B+-Trees: optimizing both cache and disk performance,"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry, Gary Valentin",International Conference on Management of Data,2002,Fractal prefetching B�Trees: optimizing both cache and disk performance,"Philip A. Bernstein, Brian Harry, Paul Sanders, David Shutt, Jason Zander",Very Large Data Bases,2002,"('title', 'year')"
Fractal prefetching B+-Trees: optimizing both cache and disk performance,"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry, Gary Valentin",International Conference on Management of Data,2002,Fractal prefetching B�Trees: optimizing both cache and disk performance,"Phillip B. Gibbons, Gary Valentin, Todd C. Mowry, Shimin Chen",SIGMOD Conference,1997,"('title', 'authors', 'venue')"
Fractal prefetching B+-Trees: optimizing both cache and disk performance,"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry, Gary Valentin",International Conference on Management of Data,2002,Fractal prefetching B�Trees: optimizing both cache and disk performance,"Phillip B. Gibbons, Gary Valentin, Todd C. Mowry, Shimin Chen",Very Large Data Bases,2002,"('title', 'authors', 'year')"
Fractal prefetching B+-Trees: optimizing both cache and disk performance,"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry, Gary Valentin",International Conference on Management of Data,2002,Fractal prefetching B�Trees: optimizing both cache and disk performance,"Philip A. Bernstein, Brian Harry, Paul Sanders, David Shutt, Jason Zander",SIGMOD Conference,2002,"('title', 'venue', 'year')"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Index Concurrency Control in Firm Real-Time Database Systems,"Lory D. Molesky, Krithi Ramamritham",SIGMOD Conference,1995,"('title',)"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, Jayant R. Haritsa, S. Seshadri, V. Srinivasan",SIGMOD Conference,1995,"('title', 'authors')"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Index Concurrency Control in Firm Real-Time Database Systems,"Lory D. Molesky, Krithi Ramamritham",Very Large Data Bases,1995,"('title', 'venue')"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Index Concurrency Control in Firm Real-Time Database Systems,"Lory D. Molesky, Krithi Ramamritham",SIGMOD Conference,1995,"('title', 'year')"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, Jayant R. Haritsa, S. Seshadri, V. Srinivasan",Very Large Data Bases,1995,"('title', 'authors', 'venue')"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, Jayant R. Haritsa, S. Seshadri, V. Srinivasan",SIGMOD Conference,1995,"('title', 'authors', 'year')"
Index Concurrency Control in Firm Real-Time Database Systems,"Brajesh Goyal, S. Seshadri, V. Srinivasan, Jayant R. Haritsa",VLDB,1995,Index Concurrency Control in Firm Real-Time Database Systems,"Lory D. Molesky, Krithi Ramamritham",Very Large Data Bases,1995,"('title', 'venue', 'year')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Dave Birdsall, Hedieh Yaghmai, Harry Leslie, Rohit Jain",VLDB,1995,"('title',)"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",VLDB,1995,"('title', 'authors')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Dave Birdsall, Hedieh Yaghmai, Harry Leslie, Rohit Jain",Very Large Data Bases,1995,"('title', 'venue')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Dave Birdsall, Hedieh Yaghmai, Harry Leslie, Rohit Jain",VLDB,2001,"('title', 'year')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,1995,"('title', 'authors', 'venue')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",VLDB,2001,"('title', 'authors', 'year')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Dave Birdsall, Hedieh Yaghmai, Harry Leslie, Rohit Jain",Very Large Data Bases,2001,"('title', 'venue', 'year')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",ACM SIGMOD Record ,1995,"('title',)"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,2001,Digital library services in mobile computing,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",ACM SIGMOD Record ,1995,"('authors',)"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",ACM SIGMOD Record ,1995,"('title', 'authors')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",VLDB,1995,"('title', 'venue')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",ACM SIGMOD Record ,2001,"('title', 'year')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,2001,Digital library services in mobile computing,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,1995,"('authors', 'venue')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,2001,Digital library services in mobile computing,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",ACM SIGMOD Record ,2001,"('authors', 'year')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,1995,"('title', 'authors', 'venue')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",ACM SIGMOD Record ,2001,"('title', 'authors', 'year')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,2001,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Bharat Bhargava, Melliyal Annamalai, Evaggelia Pitoura",VLDB,2001,"('title', 'venue', 'year')"
Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,2001,Digital library services in mobile computing,"Yusuf Akca, Cemal Yilmaz, K. Sel�uk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po",VLDB,2001,"('authors', 'venue', 'year')"
Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,"Atsuyuki Morishima, Seiichi Koizumi, Hiroyuki Kitagawa, Satoshi Takano",Very Large Data Bases,2001,Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,Joseph M. Hellerstein,ACM Transactions on Database Systems (TODS) ,1998,"('title',)"
Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,"Atsuyuki Morishima, Seiichi Koizumi, Hiroyuki Kitagawa, Satoshi Takano",Very Large Data Bases,2001,Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,"Hiroyuki Kitagawa, Satoshi Takano, Seiichi Koizumi, Atsuyuki Morishima",ACM Transactions on Database Systems (TODS) ,1998,"('title', 'authors')"
Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,"Atsuyuki Morishima, Seiichi Koizumi, Hiroyuki Kitagawa, Satoshi Takano",Very Large Data Bases,2001,Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,Joseph M. Hellerstein,VLDB,1998,"('title', 'venue')"
Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,"Atsuyuki Morishima, Seiichi Koizumi, Hiroyuki Kitagawa, Satoshi Takano",Very Large Data Bases,2001,Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,Joseph M. Hellerstein,ACM Transactions on Database Systems (TODS) ,2001,"('title', 'year')"
Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,"Atsuyuki Morishima, Seiichi Koizumi, Hiroyuki Kitagawa, Satoshi Takano",Very Large Data Bases,2001,Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,"Hiroyuki Kitagawa, Satoshi Takano, Seiichi Koizumi, Atsuyuki Morishima",VLDB,1998,"('title', 'authors', 'venue')"
Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,"Atsuyuki Morishima, Seiichi Koizumi, Hiroyuki Kitagawa, Satoshi Takano",Very Large Data Bases,2001,Enabling End-users to Construct Data-intensive Web-sites from XML Repositories: An Example-based Approach,"Hiroyuki Kitagawa, Satoshi Takano, Seiichi Koizumi, Atsuyuki Morishima",ACM Transactions on Database Systems (TODS) ,2001,"('title', 'authors', 'year')"
