label,ltable_label,ltable_lat,ltable_lon,ltable_ontology,ltable_ele,rtable_label,rtable_lat,rtable_lon,rtable_ontology,rtable_ele,id
0,Nelson (British Columbia),49.4999,-117.286,http://data.nytimes.com/,,Paterson,40.9168,-74.1718,http://sws.geonames.org/,,0@2709#1@3447
1,"Paterson, New Jersey",,,http://dbpedia.org/,,Paterson,40.9168,-74.1718,http://sws.geonames.org/,,0@455#1@3447
1,Irvington,40.7323,-74.2349,http://sws.geonames.org/,,Irvington (NJ),40.7323,-74.2349,http://data.nytimes.com/,,0@1815#1@1814
1,"Irvington, New Jersey",,,http://dbpedia.org/,,Irvington (NJ),40.7323,-74.2349,http://data.nytimes.com/,,0@4981#1@1814
1,irvington,40.7256,-74.2319,http://rdf.freebase.com/,,Irvington (NJ),40.7323,-74.2349,http://data.nytimes.com/,,0@4834#1@1814
0,Cahuita (Costa Rica),9.73333,-82.85,http://data.nytimes.com/,,Irvington (NJ),40.7323,-74.2349,http://data.nytimes.com/,,0@1205#1@1814
1,Irvington,40.7323,-74.2349,http://sws.geonames.org/,,irvington,40.7256,-74.2319,http://rdf.freebase.com/,,0@1815#1@4834
1,"Myrtle Beach, South Carolina",,,http://dbpedia.org/,,myrtle beach,33.6889,-78.8869,http://rdf.freebase.com/,,0@4355#1@1630
0,rovinj,45.0833,13.6333,http://rdf.freebase.com/,,Moab,38.5733,-109.55,http://sws.geonames.org/,,0@2343#1@5737
0,Morningside Heights,40.81,-73.9625,http://sws.geonames.org/,,new castle delaware,39.6619,-75.5667,http://rdf.freebase.com/,3.0,0@7285#1@6119
0,Quebec City,46.8123,-71.2145,http://sws.geonames.org/,,cannes,43.5513,7.01275,http://rdf.freebase.com/,,0@1791#1@6484
0,Quebec City,46.8123,-71.2145,http://sws.geonames.org/,,El Chaltén,-49.3286,-72.93,http://sws.geonames.org/,,0@1791#1@4713
0,skaneateles new york,42.9469,-76.4294,http://rdf.freebase.com/,,El Chaltén,-49.3286,-72.93,http://sws.geonames.org/,,0@6450#1@4713
0,Lagos,6.45306,3.39583,http://sws.geonames.org/,,Mosul (Iraq),36.335,43.1189,http://data.nytimes.com/,,0@342#1@1523
1,Mosul,36.335,43.1189,http://sws.geonames.org/,,Mosul (Iraq),36.335,43.1189,http://data.nytimes.com/,,0@2114#1@1523
0,Key West (Fla),24.5546,-81.7915,http://data.nytimes.com/,,Mosul (Iraq),36.335,43.1189,http://data.nytimes.com/,,0@4232#1@1523
1,Lagos,6.45306,3.39583,http://sws.geonames.org/,,lagos,6.45,3.3833300000000004,http://rdf.freebase.com/,,0@342#1@4502
1,Lagos (Nigeria),6.45306,3.39583,http://data.nytimes.com/,,lagos,6.45,3.3833300000000004,http://rdf.freebase.com/,,0@341#1@4502
1,Lagos,6.45306,3.39583,http://sws.geonames.org/,,Lagos (Nigeria),6.45306,3.39583,http://data.nytimes.com/,,0@342#1@341
0,melbourne australia,-37.7833,144.967,http://rdf.freebase.com/,,Lagos (Nigeria),6.45306,3.39583,http://data.nytimes.com/,,0@1642#1@341
1,taormina,37.85,15.2833,http://rdf.freebase.com/,,Taormina (Italy),37.8536,15.2885,http://data.nytimes.com/,,0@6619#1@3780
1,Taormina,37.85,15.3,http://dbpedia.org/,,Taormina (Italy),37.8536,15.2885,http://data.nytimes.com/,,0@3781#1@3780
0,Portofino,44.3039,9.20778,http://dbpedia.org/,,"Las Cruces, New Mexico",,,http://dbpedia.org/,,0@5362#1@4956
0,arezzo,43.4667,11.8833,http://rdf.freebase.com/,,"Las Cruces, New Mexico",,,http://dbpedia.org/,,0@6625#1@4956
0,Golfito,8.65,-83.15,http://sws.geonames.org/,,"Las Cruces, New Mexico",,,http://dbpedia.org/,,0@2378#1@4956
1,Portofino,44.3039,9.20778,http://dbpedia.org/,,Portofino (Italy),44.3035,9.20942,http://data.nytimes.com/,,0@5362#1@5169
1,Portofino,44.3039,9.20778,http://dbpedia.org/,,Portofino,44.3035,9.20942,http://sws.geonames.org/,,0@5362#1@5170
0,Bradford,53.7939,-1.75206,http://sws.geonames.org/,,Portofino,44.3035,9.20942,http://sws.geonames.org/,,0@5929#1@5170
0,Portofino,44.3039,9.20778,http://dbpedia.org/,,"Providence, Rhode Island",,,http://dbpedia.org/,,0@5362#1@1904
1,Providence (RI),41.824,-71.4128,http://data.nytimes.com/,,"Providence, Rhode Island",,,http://dbpedia.org/,,0@1903#1@1904
0,Zihuatanejo,17.6367,-101.551,http://dbpedia.org/,,Regensburg,49.0167,12.0833,http://dbpedia.org/,,0@85#1@7510
1,regensburg,49.0,12.0,http://rdf.freebase.com/,,Regensburg,49.0167,12.0833,http://dbpedia.org/,,0@6302#1@7510
0,Bordeaux (France),44.8333,-0.566667,http://data.nytimes.com/,,Regensburg,49.0167,12.0833,http://dbpedia.org/,,0@1117#1@7510
0,Giza Necropolis,29.9761,31.1328,http://dbpedia.org/,,Regensburg,49.0167,12.0833,http://dbpedia.org/,,0@2877#1@7510
1,Zihuatanejo,17.6367,-101.551,http://dbpedia.org/,,Zihuatanejo (Mexico),17.6333,-101.55,http://data.nytimes.com/,,0@85#1@84
1,Zihuatanejo,17.6367,-101.551,http://dbpedia.org/,,Zihuatanejo,17.6333,-101.55,http://sws.geonames.org/,,0@85#1@7274
0,Kelowna (British Columbia),49.8831,-119.486,http://data.nytimes.com/,,kyoto,35.0,135.75,http://rdf.freebase.com/,,0@3163#1@5409
0,Kelowna (British Columbia),49.8831,-119.486,http://data.nytimes.com/,,Pátzcuaro,19.5167,-101.6,http://sws.geonames.org/,,0@3163#1@508
0,Seward,60.1042,-149.442,http://sws.geonames.org/,,Pátzcuaro,19.5167,-101.6,http://sws.geonames.org/,,0@1847#1@508
1,patzcuaro,19.5158,-101.609,http://rdf.freebase.com/,,Pátzcuaro,19.5167,-101.6,http://sws.geonames.org/,,0@5346#1@508
0,Kelowna (British Columbia),49.8831,-119.486,http://data.nytimes.com/,,"Millbrook, New York",,,http://dbpedia.org/,,0@3163#1@1841
0,jerusalem,31.7833,35.2167,http://rdf.freebase.com/,,"Millbrook, New York",,,http://dbpedia.org/,,0@4649#1@1841
1,millbrook,41.785,-73.6944,http://rdf.freebase.com/,,"Millbrook, New York",,,http://dbpedia.org/,,0@3050#1@1841
1,Basra,30.5,47.8167,http://dbpedia.org/,,Basra,30.4942,47.8192,http://sws.geonames.org/,,0@1190#1@6363
1,Basra,30.5,47.8167,http://dbpedia.org/,,basra,30.4944,47.8236,http://rdf.freebase.com/,,0@1190#1@2436
1,Basra (Iraq),30.4942,47.8192,http://data.nytimes.com/,,basra,30.4944,47.8236,http://rdf.freebase.com/,,0@1189#1@2436
0,"Jamesport, New York",,,http://dbpedia.org/,,Tallinn (Estonia),59.437,24.7535,http://data.nytimes.com/,,0@6917#1@1625
1,Tallinn,59.4372,24.7453,http://dbpedia.org/,,Tallinn (Estonia),59.437,24.7535,http://data.nytimes.com/,,0@7260#1@1625
0,siem reap,13.3622,103.86,http://rdf.freebase.com/,,Mexico City,19.4333,-99.1333,http://dbpedia.org/,,0@5492#1@3532
1,siem reap,13.3622,103.86,http://rdf.freebase.com/,,Siem Reap,13.3667,103.85,http://sws.geonames.org/,,0@5492#1@4310
1,Siem Reap,13.3622,103.86,http://dbpedia.org/,,Siem Reap,13.3667,103.85,http://sws.geonames.org/,,0@4840#1@4310
0,"Lafayette, Louisiana",,,http://dbpedia.org/,,Siem Reap,13.3667,103.85,http://sws.geonames.org/,,0@4839#1@4310
1,Siem Reap (Cambodia),13.3667,103.85,http://data.nytimes.com/,,Siem Reap,13.3667,103.85,http://sws.geonames.org/,,0@4309#1@4310
0,jerusalem,31.7833,35.2167,http://rdf.freebase.com/,,Saint-Tropez,43.2667,6.63333,http://sws.geonames.org/,,0@4649#1@417
0,new delhi,28.6667,77.2167,http://rdf.freebase.com/,,Saint-Tropez,43.2667,6.63333,http://sws.geonames.org/,,0@5957#1@417
0,Birmingham (England),52.4667,-1.91667,http://data.nytimes.com/,,Saint-Tropez,43.2667,6.63333,http://sws.geonames.org/,,0@2574#1@417
1,sderot,31.5167,34.5833,http://rdf.freebase.com/,,Sderot,31.5167,34.5833,http://sws.geonames.org/,,0@3117#1@1519
0,quebec city,46.8902,-71.2189,http://rdf.freebase.com/,,Sderot,31.5167,34.5833,http://sws.geonames.org/,,0@2063#1@1519
1,Cádiz,36.5336,-6.29944,http://sws.geonames.org/,,Cadiz,36.5333,-6.28333,http://dbpedia.org/,,0@1067#1@7255
1,Cadiz (Spain),36.5336,-6.29944,http://data.nytimes.com/,,Cadiz,36.5333,-6.28333,http://dbpedia.org/,,0@1066#1@7255
1,cadiz,36.5167,-6.28333,http://rdf.freebase.com/,,Cadiz,36.5333,-6.28333,http://dbpedia.org/,,0@4674#1@7255
0,Kolkata,22.5697,88.3697,http://sws.geonames.org/,,Cadiz,36.5333,-6.28333,http://dbpedia.org/,,0@7077#1@7255
1,Cádiz,36.5336,-6.29944,http://sws.geonames.org/,,cadiz,36.5167,-6.28333,http://rdf.freebase.com/,,0@1067#1@4674
0,messene,37.05,22.0,http://rdf.freebase.com/,,cadiz,36.5167,-6.28333,http://rdf.freebase.com/,,0@4535#1@4674
0,"Isle of Palms, South Carolina",,,http://dbpedia.org/,,lockerbie,55.1167,-3.35,http://rdf.freebase.com/,,0@7384#1@4492
0,Addis Ababa,9.02497,38.7469,http://sws.geonames.org/,,lockerbie,55.1167,-3.35,http://rdf.freebase.com/,,0@6044#1@4492
0,"Isle of Palms, South Carolina",,,http://dbpedia.org/,,"Oakland, California",,,http://dbpedia.org/,,0@7384#1@4937
1,Oakland (Calif),37.8044,-122.271,http://data.nytimes.com/,,"Oakland, California",,,http://dbpedia.org/,,0@4073#1@4937
0,doha,25.3,51.5333,http://rdf.freebase.com/,,"Oakland, California",,,http://dbpedia.org/,,0@6937#1@4937
1,Paris (Texas),33.6609,-95.5555,http://data.nytimes.com/,,paris texas,33.6608,-95.5553,http://rdf.freebase.com/,,0@2887#1@2888
1,"Paris, Texas",,,http://dbpedia.org/,,paris texas,33.6608,-95.5553,http://rdf.freebase.com/,,0@4781#1@2888
1,Paris (Texas),33.6609,-95.5555,http://data.nytimes.com/,,Paris,33.6609,-95.5555,http://sws.geonames.org/,,0@2887#1@5603
1,"Paris, Texas",,,http://dbpedia.org/,,Paris,33.6609,-95.5555,http://sws.geonames.org/,,0@4781#1@5603
1,san german puerto rico,18.0,-67.0,http://rdf.freebase.com/,161.0,"San German, Puerto Rico",,,http://dbpedia.org/,,0@6906#1@4715
0,san german puerto rico,18.0,-67.0,http://rdf.freebase.com/,161.0,Ayacucho (Peru),-13.1583,-74.2239,http://data.nytimes.com/,,0@6906#1@949
0,zihuatanejo,17.6333,-101.55,http://rdf.freebase.com/,,Ayacucho (Peru),-13.1583,-74.2239,http://data.nytimes.com/,,0@6492#1@949
0,"North Salem, New York",,,http://dbpedia.org/,,Kaesong,37.9667,126.55,http://dbpedia.org/,,0@6963#1@3680
1,kaesong,37.9722,126.556,http://rdf.freebase.com/,,Kaesong,37.9667,126.55,http://dbpedia.org/,,0@6882#1@3680
1,Kaesong,37.9708,126.554,http://sws.geonames.org/,,Kaesong,37.9667,126.55,http://dbpedia.org/,,0@5205#1@3680
0,"North Salem, New York",,,http://dbpedia.org/,,Cirencester (England),51.7333,-1.98333,http://data.nytimes.com/,,0@6963#1@1773
0,Pátzcuaro,19.5167,-101.6,http://sws.geonames.org/,,Cirencester (England),51.7333,-1.98333,http://data.nytimes.com/,,0@508#1@1773
1,Cirencester,51.7333,-1.98333,http://sws.geonames.org/,,Cirencester (England),51.7333,-1.98333,http://data.nytimes.com/,,0@1774#1@1773
1,Lake Louise (Canada),51.4167,-116.235,http://data.nytimes.com/,,lake louise alberta,51.4311,-116.184,http://rdf.freebase.com/,,0@122#1@123
0,Johannesburg (South Africa),-26.2,28.0833,http://data.nytimes.com/,,lake louise alberta,51.4311,-116.184,http://rdf.freebase.com/,,0@1393#1@123
0,Lyon,45.7597,4.842219999999998,http://dbpedia.org/,,lake louise alberta,51.4311,-116.184,http://rdf.freebase.com/,,0@5339#1@123
0,Bormio,46.4667,10.3667,http://dbpedia.org/,,lake louise alberta,51.4311,-116.184,http://rdf.freebase.com/,,0@5719#1@123
0,Buenos Aires,-34.6033,-58.3817,http://dbpedia.org/,,lake louise alberta,51.4311,-116.184,http://rdf.freebase.com/,,0@3467#1@123
0,Adelaide,-34.9333,138.6,http://sws.geonames.org/,,saint paul,44.9444,-93.0931,http://rdf.freebase.com/,,0@2618#1@4520
1,Adelaide,-34.9333,138.6,http://sws.geonames.org/,,Adelaide (Australia),-34.9333,138.6,http://data.nytimes.com/,,0@2618#1@2617
1,poughkeepsie,41.7003,-73.9214,http://rdf.freebase.com/,,"Poughkeepsie, New York",,,http://dbpedia.org/,,0@4585#1@6527
1,Poughkeepsie (NY),41.7004,-73.921,http://data.nytimes.com/,,"Poughkeepsie, New York",,,http://dbpedia.org/,,0@4584#1@6527
1,poughkeepsie,41.7003,-73.9214,http://rdf.freebase.com/,,Poughkeepsie,41.7004,-73.921,http://sws.geonames.org/,,0@4585#1@4718
1,Poughkeepsie (NY),41.7004,-73.921,http://data.nytimes.com/,,Poughkeepsie,41.7004,-73.921,http://sws.geonames.org/,,0@4584#1@4718
0,falls village connecticut,41.9564,-73.3636,http://rdf.freebase.com/,,Poughkeepsie,41.7004,-73.921,http://sws.geonames.org/,,0@1371#1@4718
0,Nelson (British Columbia),49.4999,-117.286,http://data.nytimes.com/,,Newburyport (Mass),42.8126,-70.8773,http://data.nytimes.com/,,0@2709#1@3658
0,Antalya,36.9,30.6833,http://dbpedia.org/,,Newburyport (Mass),42.8126,-70.8773,http://data.nytimes.com/,,0@5883#1@3658
1,Nelson (British Columbia),49.4999,-117.286,http://data.nytimes.com/,,Nelson,49.4999,-117.286,http://sws.geonames.org/,,0@2709#1@7505
1,"Nelson, British Columbia",,,http://dbpedia.org/,,Nelson,49.4999,-117.286,http://sws.geonames.org/,,0@2710#1@7505
0,Mystic (Conn),41.3543,-71.9665,http://data.nytimes.com/,,Salzburg,47.8,13.0333,http://dbpedia.org/,,0@2756#1@2487
1,Salzburg,47.7994,13.044,http://sws.geonames.org/,,Salzburg,47.8,13.0333,http://dbpedia.org/,,0@7443#1@2487
0,Mexico City,19.4285,-99.1277,http://sws.geonames.org/,,Salzburg,47.8,13.0333,http://dbpedia.org/,,0@7529#1@2487
1,Salzburg (Austria),47.7994,13.044,http://data.nytimes.com/,,Salzburg,47.8,13.0333,http://dbpedia.org/,,0@2486#1@2487
1,salzburg,47.8,13.0333,http://rdf.freebase.com/,,Salzburg,47.8,13.0333,http://dbpedia.org/,,0@3155#1@2487
0,Nassau,25.0582,-77.3431,http://sws.geonames.org/,,Ḩadīthah,34.1397,42.3781,http://sws.geonames.org/,,0@3498#1@795
1,Haditha,34.1397,42.3781,http://dbpedia.org/,,Ḩadīthah,34.1397,42.3781,http://sws.geonames.org/,,0@7056#1@795
0,Calcutta (India),22.5697,88.3697,http://data.nytimes.com/,,Ḩadīthah,34.1397,42.3781,http://sws.geonames.org/,,0@796#1@795
1,haditha,34.1397,42.3781,http://rdf.freebase.com/,,Ḩadīthah,34.1397,42.3781,http://sws.geonames.org/,,0@7211#1@795
1,Haditha (Iraq),34.1397,42.3781,http://data.nytimes.com/,,Ḩadīthah,34.1397,42.3781,http://sws.geonames.org/,,0@794#1@795
0,"Matsumoto, Nagano",,,http://dbpedia.org/,,Ḩadīthah,34.1397,42.3781,http://sws.geonames.org/,,0@2261#1@795
0,Nagasaki,32.7833,129.86700000000002,http://dbpedia.org/,,Islamorada,24.9243,-80.6278,http://sws.geonames.org/,,0@5181#1@7186
0,Milford,41.3223,-74.8024,http://sws.geonames.org/,,Islamorada,24.9243,-80.6278,http://sws.geonames.org/,,0@1154#1@7186
0,Ogunquit (Me),43.249,-70.5992,http://data.nytimes.com/,,Islamorada,24.9243,-80.6278,http://sws.geonames.org/,,0@1945#1@7186
1,Islamorada (Fla),24.9243,-80.6278,http://data.nytimes.com/,,Islamorada,24.9243,-80.6278,http://sws.geonames.org/,,0@4461#1@7186
1,"Islamorada, Florida",,,http://dbpedia.org/,,Islamorada,24.9243,-80.6278,http://sws.geonames.org/,,0@6240#1@7186
1,Nagasaki,32.7833,129.86700000000002,http://dbpedia.org/,,Nagasaki (Japan),32.755,129.868,http://data.nytimes.com/,,0@5181#1@871
1,"Missoula, Montana",,,http://dbpedia.org/,,Missoula,46.8721,-113.994,http://sws.geonames.org/,,0@1053#1@5618
1,"Missoula, Montana",,,http://dbpedia.org/,,Missoula (Mont),46.8721,-113.994,http://data.nytimes.com/,,0@1053#1@1052
0,niagara falls ontario,43.1167,-79.0667,http://rdf.freebase.com/,,Missoula (Mont),46.8721,-113.994,http://data.nytimes.com/,,0@1900#1@1052
0,"Missoula, Montana",,,http://dbpedia.org/,,Akihabara (Tokyo),35.7,139.767,http://data.nytimes.com/,,0@1053#1@4013
1,akihabara,35.6984,139.77200000000002,http://rdf.freebase.com/,,Akihabara (Tokyo),35.7,139.767,http://data.nytimes.com/,,0@4124#1@4013
1,Cologne,50.9333,6.95,http://sws.geonames.org/,,Cologne (Germany),50.9333,6.95,http://data.nytimes.com/,,0@6519#1@1520
0,Bourges,47.0833,2.4,http://sws.geonames.org/,,Cologne (Germany),50.9333,6.95,http://data.nytimes.com/,,0@1147#1@1520
1,Cologne,50.9333,6.95,http://sws.geonames.org/,,cologne,50.9424,7.02919,http://rdf.freebase.com/,,0@6519#1@3190
0,milwaukee,43.0389,-87.9064,http://rdf.freebase.com/,,cologne,50.9424,7.02919,http://rdf.freebase.com/,,0@6800#1@3190
1,Galway (Ireland),53.2719,-9.04889,http://data.nytimes.com/,,galway,53.2734,-9.05033,http://rdf.freebase.com/,,0@3166#1@4272
0,metuchen,40.5431,-74.3636,http://rdf.freebase.com/,,galway,53.2734,-9.05033,http://rdf.freebase.com/,,0@299#1@4272
0,Brzezinka,51.9667,15.0333,http://sws.geonames.org/,,galway,53.2734,-9.05033,http://rdf.freebase.com/,,0@4920#1@4272
0,Galway (Ireland),53.2719,-9.04889,http://data.nytimes.com/,,Ulyanovsk,54.3167,48.3667,http://dbpedia.org/,,0@3166#1@1060
0,"Red Hook, Brooklyn",,,http://dbpedia.org/,,Ulyanovsk,54.3167,48.3667,http://dbpedia.org/,,0@2080#1@1060
0,"Paris, Texas",,,http://dbpedia.org/,,Edirne,41.6772,26.556,http://sws.geonames.org/,,0@4781#1@3793
1,Sago,38.9143,-80.2301,http://sws.geonames.org/,,sago west virginia,38.9143,-80.2301,http://rdf.freebase.com/,,0@2663#1@537
0,Sago,38.9143,-80.2301,http://sws.geonames.org/,,parma,44.8,10.3333,http://rdf.freebase.com/,,0@2663#1@4022
0,Sago,38.9143,-80.2301,http://sws.geonames.org/,,Menton (France),43.7765,7.50435,http://data.nytimes.com/,,0@2663#1@3204
1,menton,43.7756,7.5006,http://rdf.freebase.com/,,Menton (France),43.7765,7.50435,http://data.nytimes.com/,,0@3402#1@3204
0,"Oxford, Mississippi",,,http://dbpedia.org/,,strasbourg,48.5829,7.74375,http://rdf.freebase.com/,,0@5759#1@2690
1,Strasbourg,48.5844,7.74861,http://dbpedia.org/,,strasbourg,48.5829,7.74375,http://rdf.freebase.com/,,0@624#1@2690
0,Old Lyme (Conn),41.3159,-72.329,http://data.nytimes.com/,,sochi,43.6127,39.7228,http://rdf.freebase.com/,,0@727#1@5375
0,Old Lyme (Conn),41.3159,-72.329,http://data.nytimes.com/,,haditha,34.1397,42.3781,http://rdf.freebase.com/,,0@727#1@7211
1,Haditha,34.1397,42.3781,http://dbpedia.org/,,haditha,34.1397,42.3781,http://rdf.freebase.com/,,0@7056#1@7211
1,matsumoto,36.0689,137.976,http://rdf.freebase.com/,,"Matsumoto, Nagano",,,http://dbpedia.org/,,0@6050#1@2261
1,Matsumoto (Japan),36.2333,137.967,http://data.nytimes.com/,,"Matsumoto, Nagano",,,http://dbpedia.org/,,0@2260#1@2261
1,matsumoto,36.0689,137.976,http://rdf.freebase.com/,,Matsumoto (Japan),36.2333,137.967,http://data.nytimes.com/,,0@6050#1@2260
0,edinburgh,55.95,-3.22,http://rdf.freebase.com/,,Matsumoto (Japan),36.2333,137.967,http://data.nytimes.com/,,0@6869#1@2260
0,Lima (Peru),-12.05,-77.05,http://data.nytimes.com/,,Matsumoto (Japan),36.2333,137.967,http://data.nytimes.com/,,0@5416#1@2260
1,matsumoto,36.0689,137.976,http://rdf.freebase.com/,,Matsumoto,36.2333,137.967,http://sws.geonames.org/,,0@6050#1@3396
0,Messíni,37.0511,22.0078,http://sws.geonames.org/,,Monteverde,10.1,-83.4333,http://sws.geonames.org/,,0@4726#1@3955
1,monteverde,10.3143,-84.825,http://rdf.freebase.com/,,Monteverde,10.1,-83.4333,http://sws.geonames.org/,,0@838#1@3955
1,Monteverde (Costa Rica),10.1,-83.4333,http://data.nytimes.com/,,Monteverde,10.1,-83.4333,http://sws.geonames.org/,,0@837#1@3955
0,"Old Lyme, Connecticut",,,http://dbpedia.org/,,Bucharest (Romania),44.4333,26.1,http://data.nytimes.com/,,0@4294#1@3784
1,bucharest,44.4167,26.1,http://rdf.freebase.com/,,Bucharest (Romania),44.4333,26.1,http://data.nytimes.com/,,0@3785#1@3784
0,Islamabad,33.43,73.04,http://dbpedia.org/,,Bucharest (Romania),44.4333,26.1,http://data.nytimes.com/,,0@6065#1@3784
0,tikrit,34.5947,43.6814,http://rdf.freebase.com/,,Bucharest (Romania),44.4333,26.1,http://data.nytimes.com/,,0@3617#1@3784
1,Xalapa (Mexico),19.5333,-96.9167,http://data.nytimes.com/,,Xalapa,19.54,-96.9275,http://dbpedia.org/,,0@715#1@716
0,Xalapa (Mexico),19.5333,-96.9167,http://data.nytimes.com/,,Port Elizabeth,-33.9667,25.5833,http://sws.geonames.org/,,0@715#1@5098
0,Crans-sur-Sierre (Switzerland),46.3132,7.479139999999999,http://data.nytimes.com/,,Fes,34.05,-4.98,http://sws.geonames.org/,,0@2421#1@7132
0,Edirne,41.6667,26.5667,http://dbpedia.org/,,Fes,34.05,-4.98,http://sws.geonames.org/,,0@961#1@7132
0,Hollywood (Calif),34.0983,-118.327,http://data.nytimes.com/,,Fes,34.05,-4.98,http://sws.geonames.org/,,0@70#1@7132
1,Fes,34.0333,-5.0,http://dbpedia.org/,,Fes,34.05,-4.98,http://sws.geonames.org/,,0@1083#1@7132
0,Crans-sur-Sierre (Switzerland),46.3132,7.479139999999999,http://data.nytimes.com/,,Tikal,17.2221,-89.6236,http://dbpedia.org/,,0@2421#1@2715
1,Tikal (Guatemala),17.225,-89.6133,http://data.nytimes.com/,,Tikal,17.2221,-89.6236,http://dbpedia.org/,,0@2040#1@2715
1,Milford,41.3223,-74.8024,http://sws.geonames.org/,,Milford (Pa),41.3223,-74.8024,http://data.nytimes.com/,,0@1154#1@645
1,milford pennsylvania,41.3222,-74.8028,http://rdf.freebase.com/,,Milford (Pa),41.3223,-74.8024,http://data.nytimes.com/,,0@5793#1@645
0,St Mawes (England),50.1594,-5.01222,http://data.nytimes.com/,,Milford (Pa),41.3223,-74.8024,http://data.nytimes.com/,,0@216#1@645
0,Milford,41.3223,-74.8024,http://sws.geonames.org/,,Brasília,-15.7797,-47.9297,http://sws.geonames.org/,,0@1154#1@5486
1,Brasilia (Brazil),-15.7797,-47.9297,http://data.nytimes.com/,,Brasília,-15.7797,-47.9297,http://sws.geonames.org/,,0@5485#1@5486
1,brasilia,-15.781,-47.9196,http://rdf.freebase.com/,1172.0,Brasília,-15.7797,-47.9297,http://sws.geonames.org/,,0@6886#1@5486
1,Rovinj,45.08,13.64,http://sws.geonames.org/,,Rovinj (Croatia),45.08,13.64,http://data.nytimes.com/,,0@1185#1@1184
0,San Miguel de Allende,20.9167,-100.75,http://sws.geonames.org/,,Rovinj (Croatia),45.08,13.64,http://data.nytimes.com/,,0@2374#1@1184
0,adelaide,-34.9333,138.583,http://rdf.freebase.com/,,Rovinj (Croatia),45.08,13.64,http://data.nytimes.com/,,0@4933#1@1184
0,"Ridgefield, Connecticut",,,http://dbpedia.org/,,Rovinj (Croatia),45.08,13.64,http://data.nytimes.com/,,0@3734#1@1184
0,Puerto Jimenez,,,http://dbpedia.org/,,"Oxford, Connecticut",,,http://dbpedia.org/,,0@7112#1@1120
1,Oxford,41.434,-73.1168,http://sws.geonames.org/,,"Oxford, Connecticut",,,http://dbpedia.org/,,0@5177#1@1120
1,Oxford (Conn),41.434,-73.1168,http://data.nytimes.com/,,"Oxford, Connecticut",,,http://dbpedia.org/,,0@1119#1@1120
0,Puerto Jimenez,,,http://dbpedia.org/,,Bergen,60.3894,5.33,http://dbpedia.org/,,0@7112#1@2646
1,Bergen,60.3932,5.32428,http://sws.geonames.org/,,Bergen,60.3894,5.33,http://dbpedia.org/,,0@6721#1@2646
0,Dubrovnik,42.6403,18.1083,http://dbpedia.org/,,Marseille (France),43.3,5.4,http://data.nytimes.com/,,0@2878#1@3150
0,Cardiff,51.4853,-3.18667,http://dbpedia.org/,,Marseille (France),43.3,5.4,http://data.nytimes.com/,,0@3594#1@3150
0,Dubrovnik,42.6403,18.1083,http://dbpedia.org/,,"Montauk, New York",,,http://dbpedia.org/,,0@2878#1@6914
1,Montauk (NY),41.0359,-71.9545,http://data.nytimes.com/,,"Montauk, New York",,,http://dbpedia.org/,,0@1186#1@6914
1,Montauk,41.0359,-71.9545,http://sws.geonames.org/,,"Montauk, New York",,,http://dbpedia.org/,,0@1985#1@6914
1,mombasa,-4.05,39.6667,http://rdf.freebase.com/,,Mombasa,-4.05,39.6667,http://sws.geonames.org/,,0@101#1@5911
1,Mombasa,-4.05,39.6667,http://dbpedia.org/,,Mombasa,-4.05,39.6667,http://sws.geonames.org/,,0@3434#1@5911
1,Mombasa (Kenya),-4.05,39.6667,http://data.nytimes.com/,,Mombasa,-4.05,39.6667,http://sws.geonames.org/,,0@100#1@5911
1,nassau,25.0667,-77.3333,http://rdf.freebase.com/,,"Nassau, Bahamas",,,http://dbpedia.org/,,0@832#1@1340
0,Corinth,37.9378,22.9322,http://sws.geonames.org/,,"Nassau, Bahamas",,,http://dbpedia.org/,,0@5864#1@1340
0,Uppsala,59.85,17.6333,http://dbpedia.org/,,"Nassau, Bahamas",,,http://dbpedia.org/,,0@7381#1@1340
1,Montauk (NY),41.0359,-71.9545,http://data.nytimes.com/,,montauk,41.0358,-71.955,http://rdf.freebase.com/,,0@1186#1@1187
0,provincetown,42.0583,-70.1792,http://rdf.freebase.com/,,montauk,41.0358,-71.955,http://rdf.freebase.com/,,0@1229#1@1187
1,"Montauk, New York",,,http://dbpedia.org/,,montauk,41.0358,-71.955,http://rdf.freebase.com/,,0@6914#1@1187
1,Montauk,41.0359,-71.9545,http://sws.geonames.org/,,montauk,41.0358,-71.955,http://rdf.freebase.com/,,0@1985#1@1187
0,Montauk (NY),41.0359,-71.9545,http://data.nytimes.com/,,Thessaloniki,40.6403,22.9439,http://sws.geonames.org/,,0@1186#1@6153
0,Milan (Italy),45.4643,9.18951,http://data.nytimes.com/,,Thessaloniki,40.6403,22.9439,http://sws.geonames.org/,,0@5096#1@6153
0,St Petersburg (Russia),59.8944,30.2642,http://data.nytimes.com/,,Ushuaia (Argentina),-54.8,-68.3,http://data.nytimes.com/,,0@1207#1@373
1,St Petersburg (Russia),59.8944,30.2642,http://data.nytimes.com/,,Saint-Petersburg,59.8944,30.2642,http://sws.geonames.org/,,0@1207#1@1208
0,middletown,41.5622,-72.6511,http://rdf.freebase.com/,,Saint-Petersburg,59.8944,30.2642,http://sws.geonames.org/,,0@2334#1@1208
