id,label,lat,lon,ontology,ele
4112,Hot Springs,34.5037,-93.0552,http://sws.geonames.org/,
4117,providence,41.8239,-71.4133,http://rdf.freebase.com/,
4118,Les Eyzies-de-Tayac (France),44.9359,1.0132700000000001,http://data.nytimes.com/,
4119,Les Eyzies-de-Tayac-Sireuil,44.93600000000001,1.01805,http://dbpedia.org/,
4121,breezy point queens,40.5565,-73.9262,http://rdf.freebase.com/,
4138,Osaka (Japan),34.6937,135.502,http://data.nytimes.com/,
4141,Miami (Fla),25.7743,-80.1937,http://data.nytimes.com/,
4148,xalapa,19.54,-96.9275,http://rdf.freebase.com/,
4152,"Long Beach, California",,,http://dbpedia.org/,
4155,Port Jefferson,40.9465,-73.0693,http://sws.geonames.org/,
4170,Birmingham,52.4667,-1.91667,http://sws.geonames.org/,
4177,Old Lyme,41.3159,-72.329,http://sws.geonames.org/,
4186,Cortona,43.2747,11.9853,http://sws.geonames.org/,
4190,Beaune (France),47.0333,4.83333,http://data.nytimes.com/,
4192,Chengde (China),40.9725,117.936,http://data.nytimes.com/,
4198,Nantes,47.2173,-1.55336,http://sws.geonames.org/,
4210,"Rockaway Beach, Queens",,,http://dbpedia.org/,
4213,Guimarães,41.45,-8.3,http://sws.geonames.org/,
4222,san jose del cabo,23.05,-109.68299999999999,http://rdf.freebase.com/,
4223,"Almagro, Ciudad Real",,,http://dbpedia.org/,
4224,Bhopal (India),23.2667,77.4,http://data.nytimes.com/,
4225,Bhopal,23.25,77.42,http://dbpedia.org/,
4231,donostia,43.32,-1.98,http://rdf.freebase.com/,
4233,key west,24.5553,-81.7828,http://rdf.freebase.com/,
4238,"Chappaqua, New York",,,http://dbpedia.org/,
4246,Heidelberg,49.4077,8.69079,http://sws.geonames.org/,
4253,"Garrison, New York",,,http://dbpedia.org/,
4254,Valencia (Spain),39.4698,-0.377387,http://data.nytimes.com/,
4255,"Valencia, Spain",,,http://dbpedia.org/,
4259,"Oxnard, California",,,http://dbpedia.org/,
4270,chennai,13.081,80.274,http://rdf.freebase.com/,6.0
4272,galway,53.2734,-9.05033,http://rdf.freebase.com/,
4273,"Bay Ridge, Brooklyn",,,http://dbpedia.org/,
4277,Niagara-on-the-Lake,43.2501,-79.0663,http://sws.geonames.org/,
4279,Santa Fe,35.687,-105.93799999999999,http://sws.geonames.org/,
4282,Houston,29.7628,-95.3831,http://dbpedia.org/,
4285,jackson heights queens,40.7521,-73.8791,http://rdf.freebase.com/,
4288,Lyon (France),45.75,4.85,http://data.nytimes.com/,
4289,lyon,45.7669,4.8342,http://rdf.freebase.com/,
4292,Luanda (Angola),-8.838330000000001,13.2344,http://data.nytimes.com/,
4298,Cutchogue,41.0107,-72.4851,http://sws.geonames.org/,
4299,Clarence Center (NY),43.0106,-78.6375,http://data.nytimes.com/,
4300,"Clarence Center, New York",,,http://dbpedia.org/,
4302,Annecy (France),45.9,6.11667,http://data.nytimes.com/,
4303,Annecy,45.916000000000004,6.132999999999999,http://dbpedia.org/,
4309,Siem Reap (Cambodia),13.3667,103.85,http://data.nytimes.com/,
4311,salt lake city,40.75,-111.88333300000001,http://rdf.freebase.com/,
4315,Bucharest,44.4325,26.1039,http://dbpedia.org/,
4316,Manchester (Vt),43.1637,-73.0723,http://data.nytimes.com/,
4322,Vevey,46.4612,6.84328,http://sws.geonames.org/,
4324,Korčula,42.9622,17.1369,http://sws.geonames.org/,
4326,Omaha (Neb),41.2586,-95.9378,http://data.nytimes.com/,
4327,omaha nebraska,41.2586,-95.9375,http://rdf.freebase.com/,
4333,Hakone,35.1833,139.033,http://sws.geonames.org/,
4334,Clarence,43.0106,-78.6375,http://sws.geonames.org/,
4337,Auckland,-36.8404,174.74,http://dbpedia.org/,
4342,oxford,51.7511,-1.25583,http://rdf.freebase.com/,
4350,Tel Aviv,32.0833,34.7833,http://dbpedia.org/,
4351,Cardiff,51.48,-3.18,http://sws.geonames.org/,
4355,"Myrtle Beach, South Carolina",,,http://dbpedia.org/,
4356,Olinda (Brazil),-8.00889,-34.8553,http://data.nytimes.com/,
4357,Olinda,-8.00889,-34.8553,http://sws.geonames.org/,
4362,"Mashpee, Massachusetts",,,http://dbpedia.org/,
4368,Siena,43.32,11.3328,http://sws.geonames.org/,
4372,bangkok,13.75,100.48299999999999,http://rdf.freebase.com/,1.5
4374,"New Bedford, Massachusetts",,,http://dbpedia.org/,
4376,downtown brooklyn,40.6937,-73.9859,http://rdf.freebase.com/,
4388,sadr city,33.3889,44.4583,http://rdf.freebase.com/,
4393,"Sleepy Hollow, New York",,,http://dbpedia.org/,
4408,"Silverton, Colorado",37.8125,-107.663,http://dbpedia.org/,
4410,Omaha,41.2586,-95.9378,http://sws.geonames.org/,
4414,Ocean Grove (NJ),40.2121,-74.0065,http://data.nytimes.com/,
4423,New York,40.7143,-74.006,http://sws.geonames.org/,
4433,Ürümqi,43.8,87.5833,http://sws.geonames.org/,
4434,new york county,40.7697,-73.9735,http://rdf.freebase.com/,
4435,Cuenca,-2.88333,-78.9833,http://sws.geonames.org/,
4439,Juneau,58.3019,-134.42,http://sws.geonames.org/,
4440,Vienna,48.2089,16.3731,http://dbpedia.org/,
4448,Puerto Morelos (Mexico),20.8417,-86.8824,http://data.nytimes.com/,
4451,ridgefield,41.2814,-73.4986,http://rdf.freebase.com/,
4453,bay ridge brooklyn,40.626999999999995,-74.031,http://rdf.freebase.com/,
4455,Krakow (Poland),50.0833,19.9167,http://data.nytimes.com/,
4469,Lausanne (Switzerland),46.516000000000005,6.63282,http://data.nytimes.com/,
4470,Lausanne,46.516000000000005,6.63282,http://sws.geonames.org/,
4471,Malmo,,,http://dbpedia.org/,
4476,York,53.9583,-1.08028,http://dbpedia.org/,
4483,huntsville,34.7303,-86.5861,http://rdf.freebase.com/,
4485,Villarrica,-39.2857,-72.2279,http://sws.geonames.org/,
4486,Bayeux (France),49.2667,-0.7,http://data.nytimes.com/,
4487,Bayeux,49.2794,-0.702778,http://dbpedia.org/,
4504,Rye Brook,41.0193,-73.6835,http://sws.geonames.org/,
4508,"Saratoga Springs, New York",,,http://dbpedia.org/,
4511,casablanca,33.5992,-7.62,http://rdf.freebase.com/,
4512,Liverpool (England),53.4106,-2.9779400000000003,http://data.nytimes.com/,
4520,saint paul,44.9444,-93.0931,http://rdf.freebase.com/,
4528,Cascais,,,http://dbpedia.org/,
4531,Alkmaar,52.6317,4.74861,http://sws.geonames.org/,
4535,messene,37.05,22.0,http://rdf.freebase.com/,
4542,"Guadalupe, Baja California",,,http://dbpedia.org/,
4544,park slope brooklyn,40.6701,-73.986,http://rdf.freebase.com/,15.0
4545,Lanai (Hawaii),20.8306,-156.922,http://data.nytimes.com/,
4546,Lanai,20.8333,-156.933,http://dbpedia.org/,
4549,Lahinch (Ireland),52.9367,-9.34528,http://data.nytimes.com/,
4560,Florianopolis,,,http://dbpedia.org/,
4561,dunhuang,40.1,94.65,http://rdf.freebase.com/,
4562,Malaga (Spain),36.7202,-4.42034,http://data.nytimes.com/,
4563,Malaga,,,http://dbpedia.org/,
4568,jakarta,-6.1333,106.75,http://rdf.freebase.com/,
4569,bethel new york,41.6808,-74.8658,http://rdf.freebase.com/,
4570,City Island,40.8473,-73.7865,http://sws.geonames.org/,
4573,Gothenburg,57.7,11.9667,http://dbpedia.org/,
4576,"Deer Isle, Maine",,,http://dbpedia.org/,
4603,Fortaleza,-3.7737,-38.5748,http://dbpedia.org/,
4605,Santa Monica (Calif),34.0195,-118.491,http://data.nytimes.com/,
4606,Santa Monica,34.0195,-118.491,http://sws.geonames.org/,
4608,Arles (France),43.6768,4.63031,http://data.nytimes.com/,
4609,Arles,43.6768,4.63031,http://sws.geonames.org/,
4610,Pisa,43.7167,10.4,http://dbpedia.org/,
4612,"Jamaica, Queens",,,http://dbpedia.org/,
4615,"Peekskill, New York",,,http://dbpedia.org/,
4617,Kobe,34.6833,135.2,http://dbpedia.org/,
4621,Bam,29.1078,58.3619,http://sws.geonames.org/,
4627,varanasi,25.2807,82.9557,http://rdf.freebase.com/,
4632,Hanoi,21.0333,105.85,http://dbpedia.org/,
4637,belfast,54.6,-5.91667,http://rdf.freebase.com/,
4638,memphis tennessee,35.1494,-90.0489,http://rdf.freebase.com/,
4647,hermanus,-34.4204,19.2438,http://rdf.freebase.com/,
4674,cadiz,36.5167,-6.28333,http://rdf.freebase.com/,
4681,lafayette louisiana,30.2139,-92.0294,http://rdf.freebase.com/,
4686,Karbala,32.5978,44.0161,http://sws.geonames.org/,
4689,Samthar,25.85,78.9167,http://dbpedia.org/,
4691,Zagreb (Croatia),45.8,16.0,http://data.nytimes.com/,
4692,zagreb,45.8167,15.9833,http://rdf.freebase.com/,
4695,chengdu,30.6636,104.06700000000001,http://rdf.freebase.com/,
4697,"Natchez, Mississippi",,,http://dbpedia.org/,
4700,shenzhen,22.55,114.1,http://rdf.freebase.com/,
4702,athens,37.9778,23.7278,http://rdf.freebase.com/,
4706,Kew Gardens,40.7143,-73.831,http://sws.geonames.org/,
4707,cleveland ohio,41.482222,-81.669722,http://rdf.freebase.com/,
4710,"Kansas City, Missouri",,,http://dbpedia.org/,
4711,york,53.95,-1.08333,http://rdf.freebase.com/,
4713,El Chaltén,-49.3286,-72.93,http://sws.geonames.org/,
4716,assisi,43.0667,12.6167,http://rdf.freebase.com/,
4718,Poughkeepsie,41.7004,-73.921,http://sws.geonames.org/,
4722,Franschhoek (South Africa),-33.9167,19.1167,http://data.nytimes.com/,
4723,Franschhoek,-33.9167,19.1167,http://sws.geonames.org/,
4725,Tikrit,34.5967,43.6769,http://sws.geonames.org/,
4726,Messíni,37.0511,22.0078,http://sws.geonames.org/,
4747,"Hakone, Kanagawa",,,http://dbpedia.org/,
4751,bamberg,49.8955,10.8854,http://rdf.freebase.com/,
4753,Chernobyl (Ukraine),51.2667,30.2333,http://data.nytimes.com/,
4754,Chernobyl,51.2667,30.2333,http://sws.geonames.org/,
4757,tiradentes brazil,-21.1103,-44.2114,http://rdf.freebase.com/,
4768,Kansas City (Kan),39.1142,-94.6275,http://data.nytimes.com/,
4769,kansas city kansas,39.1142,-94.6272,http://rdf.freebase.com/,
4773,La Paz,-16.5,-68.1333,http://dbpedia.org/,
4781,"Paris, Texas",,,http://dbpedia.org/,
4788,San Sebastian,,,http://dbpedia.org/,
4791,nasiriyah,31.05,46.2667,http://rdf.freebase.com/,
4799,Hanau,50.1333,8.91667,http://dbpedia.org/,
4800,beirut,33.8833,35.5,http://rdf.freebase.com/,
4806,dijon,47.3239,5.0427800000000005,http://rdf.freebase.com/,
4814,Santa Cruz (miasto w Boliwii),-17.8,-63.1667,http://dbpedia.org/,
4827,vientiane,17.9667,102.6,http://rdf.freebase.com/,
4833,Chengdu,30.6667,104.06700000000001,http://sws.geonames.org/,
4834,irvington,40.7256,-74.2319,http://rdf.freebase.com/,
4839,"Lafayette, Louisiana",,,http://dbpedia.org/,
4840,Siem Reap,13.3622,103.86,http://dbpedia.org/,
4842,Liverpool,53.4106,-2.9779400000000003,http://sws.geonames.org/,
4847,ayacucho,-13.1631,-74.2244,http://rdf.freebase.com/,
4857,monhegan,43.7622,-69.3203,http://rdf.freebase.com/,
4861,colmar,48.0667,7.36667,http://rdf.freebase.com/,
4863,naples florida,26.1417,-81.795,http://rdf.freebase.com/,
4865,Eilat,,,http://dbpedia.org/,
4866,Veracruz (Mexico),19.2,-96.1333,http://data.nytimes.com/,
4874,Alajuela,10.0167,-84.2167,http://dbpedia.org/,
4876,Sandwich,41.75899999999999,-70.4939,http://sws.geonames.org/,
4880,cuetzalan,20.0172,-97.5195,http://rdf.freebase.com/,
4882,"Port Jefferson, New York",,,http://dbpedia.org/,
4884,ottawa,45.4214,-75.6919,http://rdf.freebase.com/,
4885,sintra,38.7977,-9.38919,http://rdf.freebase.com/,
4897,fallujah,33.3525,43.7869,http://rdf.freebase.com/,
4906,Puerto Vallarta,20.6667,-105.26700000000001,http://dbpedia.org/,
4907,Geneva,46.2,6.15,http://dbpedia.org/,
4920,Brzezinka,51.9667,15.0333,http://sws.geonames.org/,
4927,Ani,40.5333,43.5667,http://sws.geonames.org/,
4937,"Oakland, California",,,http://dbpedia.org/,
4941,locust valley,40.8758,-73.5975,http://rdf.freebase.com/,
4944,Napa,38.2971,-122.286,http://sws.geonames.org/,
4945,"Pensacola, Florida",,,http://dbpedia.org/,
4952,shanksville,40.0172,-78.9058,http://rdf.freebase.com/,
4955,Las Cruces (NM),32.3123,-106.77799999999999,http://data.nytimes.com/,
4956,"Las Cruces, New Mexico",,,http://dbpedia.org/,
4962,pompeii,40.7506,14.4897,http://rdf.freebase.com/,
4972,Jackson,32.2988,-90.1848,http://sws.geonames.org/,
4987,pyongyang,39.0333,125.75,http://rdf.freebase.com/,
4988,Salem,42.5195,-70.8967,http://sws.geonames.org/,
4991,klosters,46.883333,9.883333,http://rdf.freebase.com/,1179.0
4997,Sarasota (Fla),27.3364,-82.5307,http://data.nytimes.com/,
4998,"Sarasota, Florida",,,http://dbpedia.org/,
5003,bangalore,12.9833,77.5833,http://rdf.freebase.com/,
5013,Metuchen,40.5432,-74.3632,http://sws.geonames.org/,
5014,Salida,38.5347,-105.999,http://sws.geonames.org/,
5019,Khartoum,15.6333,32.5331,http://dbpedia.org/,
5021,Saugatuck,42.655,-86.20200000000001,http://sws.geonames.org/,
5028,Cancun (Mexico),21.1743,-86.8466,http://data.nytimes.com/,
5030,ayodhya,26.8,82.2,http://rdf.freebase.com/,
5037,Siwa Oasis,29.1833,25.55,http://dbpedia.org/,
5040,Taipei,25.0392,121.525,http://sws.geonames.org/,
5042,macau,22.1667,113.55,http://rdf.freebase.com/,
5046,Luxor,25.6989,32.6421,http://sws.geonames.org/,
5047,Ocean City,38.3365,-75.0849,http://sws.geonames.org/,
5049,Bergama,39.1167,27.1833,http://dbpedia.org/,
5051,bordeaux,44.8386,-0.578333,http://rdf.freebase.com/,
5055,"Ocracoke, North Carolina",,,http://dbpedia.org/,
5059,Kabul (Afghanistan),34.5167,69.1833,http://data.nytimes.com/,
5062,darwin,-12.4667,130.833,http://rdf.freebase.com/,
5071,graz,47.0703,15.4389,http://rdf.freebase.com/,
5084,Leeds,53.7965,-1.54785,http://sws.geonames.org/,
5085,Osaka,34.6937,135.502,http://dbpedia.org/,
5086,Liverpool,53.4,-2.98333,http://dbpedia.org/,
5090,versailles,48.8053,2.135,http://rdf.freebase.com/,
5092,Isla Mujeres,21.2311,-86.7311,http://sws.geonames.org/,
5097,Milan,45.4643,9.18951,http://sws.geonames.org/,
5101,Saas-Fee,46.1135,7.934880000000001,http://sws.geonames.org/,
5103,phoenix,33.45,-112.066667,http://rdf.freebase.com/,
5109,Udaipur,24.5712,73.6918,http://sws.geonames.org/,
5118,Dakar,14.6937,-17.4441,http://sws.geonames.org/,
5125,New Delhi,28.0,77.0,http://dbpedia.org/,
5136,lausanne,46.5167,6.63333,http://rdf.freebase.com/,
5142,Galway,53.2719,-9.04889,http://sws.geonames.org/,
5149,Verdun,49.1667,5.38333,http://sws.geonames.org/,
5158,"Milford, Connecticut",,,http://dbpedia.org/,
5162,kobe,34.6911,135.197,http://rdf.freebase.com/,
5165,Akaroa,-43.7983,172.97,http://sws.geonames.org/,
5172,new canaan,41.1467,-73.4953,http://rdf.freebase.com/,
5176,carmel by the sea,36.5553,-121.92200000000001,http://rdf.freebase.com/,
5180,Berne,46.9481,7.447439999999999,http://sws.geonames.org/,
5182,riga,56.9496,24.104,http://rdf.freebase.com/,
5185,franschhoek western cape,19.1167,-33.9167,http://rdf.freebase.com/,
5190,Turin (Italy),45.0705,7.68682,http://data.nytimes.com/,
5191,Turin,45.0667,7.7,http://dbpedia.org/,
5193,"Corona, Queens",,,http://dbpedia.org/,
5194,seaside florida,30.320999999999998,-86.1416,http://rdf.freebase.com/,
5201,Indianapolis,39.7684,-86.15799999999999,http://sws.geonames.org/,
5205,Kaesong,37.9708,126.554,http://sws.geonames.org/,
5206,key largo,25.0865,-80.4473,http://rdf.freebase.com/,
5217,ushuaia,-54.8,-68.3,http://rdf.freebase.com/,
5219,spoleto,42.7333,12.7333,http://rdf.freebase.com/,
5224,santiago de compostela,42.8833,-8.53333,http://rdf.freebase.com/,
5235,Punta Arenas,-53.15,-70.9167,http://sws.geonames.org/,
5236,Canberra,-35.3081,149.124,http://dbpedia.org/,
5240,northport new york,40.9008,-73.3436,http://rdf.freebase.com/,
5242,pittsburgh,40.4406,-79.9961,http://rdf.freebase.com/,
5248,Chartres,48.4558,1.4841799999999998,http://dbpedia.org/,
5255,Shelter Island (NY),41.0682,-72.3387,http://data.nytimes.com/,
5259,kips bay,40.7414,-73.9783,http://rdf.freebase.com/,
5269,Xi'an,34.2667,108.9,http://dbpedia.org/,
5277,Beverley,53.845,-0.42700000000000005,http://dbpedia.org/,
5298,Lehinch,52.9367,-9.34528,http://sws.geonames.org/,
5301,Darjeeling,27.03,88.16,http://dbpedia.org/,
5306,sao paulo,-23.5,-46.6167,http://rdf.freebase.com/,
5312,Sedona,34.8697,-111.76100000000001,http://sws.geonames.org/,
5315,Chengde,40.9667,117.93299999999999,http://dbpedia.org/,
5316,Dragør,55.5833,12.6667,http://dbpedia.org/,
5324,Qingdao,36.0986,120.37200000000001,http://sws.geonames.org/,
5325,Broome,-17.9667,122.23299999999999,http://sws.geonames.org/,
5329,Bursa,40.1917,29.0611,http://sws.geonames.org/,
5330,Lausanne,46.5198,6.6335,http://dbpedia.org/,
5331,park city,40.6461,-111.49700000000001,http://rdf.freebase.com/,
5340,Norwalk,41.1176,-73.4079,http://sws.geonames.org/,
5346,patzcuaro,19.5158,-101.609,http://rdf.freebase.com/,
5349,Rotorua,-38.1378,176.25099999999998,http://dbpedia.org/,
5355,pensacola,30.4211,-87.2169,http://rdf.freebase.com/,
5362,Portofino,44.3039,9.20778,http://dbpedia.org/,
5365,Petropolis,,,http://dbpedia.org/,
5371,St Mawes (UK Parliament constituency),,,http://dbpedia.org/,
5373,Ithaca,42.4406,-76.4966,http://sws.geonames.org/,
5375,sochi,43.6127,39.7228,http://rdf.freebase.com/,
5378,Bormio (Italy),46.4684,10.3721,http://data.nytimes.com/,
5379,bormio,46.4667,10.3667,http://rdf.freebase.com/,
5380,puntarenas,9.9667,-84.8333,http://rdf.freebase.com/,
5381,San José,9.93333,-84.0833,http://sws.geonames.org/,
5382,Cancún,21.1743,-86.8466,http://sws.geonames.org/,
5384,Fujairah (United Arab Emirates),25.1231,56.3375,http://data.nytimes.com/,
5398,Corona,40.747,-73.8601,http://sws.geonames.org/,
5399,qingdao,36.0833,120.333,http://rdf.freebase.com/,
5403,Rio de Janeiro,-22.9054,-43.1771,http://dbpedia.org/,
5406,kep cambodia,10.4831,104.31700000000001,http://rdf.freebase.com/,
5409,kyoto,35.0,135.75,http://rdf.freebase.com/,
5412,Arezzo,43.4733,11.87,http://dbpedia.org/,
5417,lima,-12.0433,-77.0283,http://rdf.freebase.com/,
5419,plovdiv,42.15,24.75,http://rdf.freebase.com/,
5422,"Juneau, Alaska",,,http://dbpedia.org/,
5426,fujairah,25.266667,56.333332999999996,http://rdf.freebase.com/,
5427,gaiman,-43.29,-65.4971,http://rdf.freebase.com/,
5428,"Omaha, Nebraska",,,http://dbpedia.org/,
5433,Florence,43.7833,11.25,http://dbpedia.org/,
5435,Tlaxcala,19.4289,-98.1608,http://dbpedia.org/,
5439,blackpool,53.8333,-3.03333,http://rdf.freebase.com/,
5446,New York City,40.7127,-74.0059,http://dbpedia.org/,
5447,"Metuchen, New Jersey",,,http://dbpedia.org/,
5449,Alta,40.5888,-111.63799999999999,http://sws.geonames.org/,
5451,Short Hills,40.7479,-74.3254,http://sws.geonames.org/,
5455,"Savannah, Georgia",,,http://dbpedia.org/,
5462,jaipur,26.92,75.82,http://rdf.freebase.com/,
5476,"Santa Monica, California",,,http://dbpedia.org/,
5481,Ronda (Spain),36.7423,-5.16709,http://data.nytimes.com/,
5483,Peshawar (Pakistan),34.0078,71.5733,http://data.nytimes.com/,
5485,Brasilia (Brazil),-15.7797,-47.9297,http://data.nytimes.com/,
5486,Brasília,-15.7797,-47.9297,http://sws.geonames.org/,
5505,Lugano,46.0101,8.96004,http://sws.geonames.org/,
5506,Marrakech,31.6333,-8.0,http://dbpedia.org/,
5508,Princeton,40.3487,-74.65899999999999,http://sws.geonames.org/,
5515,norilsk,69.3298,88.2236,http://rdf.freebase.com/,
5522,New Haven,41.3082,-72.9282,http://sws.geonames.org/,
5526,algiers,36.7667,3.05,http://rdf.freebase.com/,
5534,Dingle,52.1399,-10.2715,http://dbpedia.org/,
5538,Pasadena (Calif),34.1478,-118.145,http://data.nytimes.com/,
5548,London,51.5005,-0.128832,http://sws.geonames.org/,
5551,New Delhi,28.6358,77.2244,http://sws.geonames.org/,
5554,portland,45.5236,-122.675,http://rdf.freebase.com/,
5556,sofia,42.66,23.36,http://rdf.freebase.com/,
5564,"Mystic, Connecticut",,,http://dbpedia.org/,
5567,peekskill,41.29,-73.9208,http://rdf.freebase.com/,
5568,Aubusson (France),45.95,2.16667,http://data.nytimes.com/,
5569,"Aubusson, Creuse",,,http://dbpedia.org/,
5572,San Jose del Cabo,,,http://dbpedia.org/,
5573,Yokohama,35.45,139.65,http://sws.geonames.org/,
5577,cork,51.9,-8.47306,http://rdf.freebase.com/,
5584,"San Luis Obispo, California",,,http://dbpedia.org/,
5595,Canaima,10.6311,-63.1917,http://sws.geonames.org/,
5602,lanai,20.8333,-156.933,http://rdf.freebase.com/,1026.0
5603,Paris,33.6609,-95.5555,http://sws.geonames.org/,
5610,Davos,46.8043,9.83723,http://sws.geonames.org/,
5613,Manhattan,40.7903,-73.9597,http://dbpedia.org/,
5631,Macon,32.8407,-83.6324,http://sws.geonames.org/,
5637,leavenworth washington,47.5964,-120.66,http://rdf.freebase.com/,
5642,Strasbourg,48.5833,7.75,http://sws.geonames.org/,
5645,Saratoga Springs,43.0831,-73.7846,http://sws.geonames.org/,
5646,Recife,-8.053889999999999,-34.8811,http://sws.geonames.org/,
5649,kew gardens queens,40.705644,-73.827139,http://rdf.freebase.com/,
5652,salida,38.5347,-105.99799999999999,http://rdf.freebase.com/,
5659,Vientiane,17.9667,102.6,http://dbpedia.org/,
5662,"Ithaca, New York",,,http://dbpedia.org/,
5664,Dublin,53.3478,-6.25972,http://dbpedia.org/,
5671,Brighton,50.8429,-0.13131199999999998,http://dbpedia.org/,
5682,siena,43.3333,11.3333,http://rdf.freebase.com/,
5686,Laguna Beach,33.5422,-117.78299999999999,http://sws.geonames.org/,
5688,Greenwich,51.4791,0.0,http://dbpedia.org/,
5697,Amman,31.9333,35.9328,http://dbpedia.org/,
5699,hanau,50.1358,8.915410000000001,http://rdf.freebase.com/,
5704,Beverley,53.8459,-0.423317,http://sws.geonames.org/,
5710,sarasota,27.3361,-82.5308,http://rdf.freebase.com/,7.0
5712,Rovinj,45.0833,13.6333,http://dbpedia.org/,
5713,Zagreb,45.8167,15.9833,http://dbpedia.org/,
5714,Nagano (Japan),36.65,138.183,http://data.nytimes.com/,
5715,Nagano,36.65,138.183,http://sws.geonames.org/,
5716,Zermatt,46.0167,7.75,http://sws.geonames.org/,
5720,el alto,-16.5167,-68.1667,http://rdf.freebase.com/,
5722,Knoxville,35.9606,-83.9207,http://sws.geonames.org/,
5724,Hua Hin,,,http://dbpedia.org/,
5741,Stuttgart,48.7786,9.17944,http://dbpedia.org/,
5747,Marseille,43.3,5.4,http://sws.geonames.org/,
5751,Lockerbie,55.1167,-3.35,http://sws.geonames.org/,
5759,"Oxford, Mississippi",,,http://dbpedia.org/,
5760,New London,41.3557,-72.0995,http://sws.geonames.org/,
5765,Helsinki,,,http://dbpedia.org/,
5766,samarra,34.1985,43.8742,http://rdf.freebase.com/,
5770,mott haven bronx,40.809,-73.9229,http://rdf.freebase.com/,
5790,sacramento,38.5817,-121.493,http://rdf.freebase.com/,
5793,milford pennsylvania,41.3222,-74.8028,http://rdf.freebase.com/,
5797,hiroshima,34.3987,132.476,http://rdf.freebase.com/,
5799,Caratinga,-19.625,-42.1333,http://dbpedia.org/,
5800,"Falmouth, Massachusetts",,,http://dbpedia.org/,
5806,São Paulo,-23.5475,-46.6361,http://sws.geonames.org/,
5807,new rochelle,40.9114,-73.7828,http://rdf.freebase.com/,
5810,Northport,40.9009,-73.3432,http://sws.geonames.org/,
5811,mendoza,-32.8905,-68.842,http://rdf.freebase.com/,746.5
5813,"Long Island City, Queens",,,http://dbpedia.org/,
5821,rotterdam,51.9217,4.4811,http://rdf.freebase.com/,
5829,san diego,32.7153,-117.156,http://rdf.freebase.com/,
5835,innsbruck,47.2671,11.3928,http://rdf.freebase.com/,574.0
5836,Tirana (Albania),41.3275,19.8189,http://data.nytimes.com/,
5840,Casablanca,33.5333,-7.58333,http://dbpedia.org/,
5853,Malindi (Kenya),-3.21667,40.1167,http://data.nytimes.com/,
5854,Malindi,-3.21667,40.1167,http://sws.geonames.org/,
5857,Basel (Switzerland),47.5667,7.6,http://data.nytimes.com/,
5859,curitiba,-25.4687,-49.2535,http://rdf.freebase.com/,
5863,Zanzibar,-6.16394,39.1979,http://sws.geonames.org/,
5864,Corinth,37.9378,22.9322,http://sws.geonames.org/,
5871,Quito,-0.229854,-78.5249,http://sws.geonames.org/,
5896,paterson,40.9167,-74.1722,http://rdf.freebase.com/,
5901,Quebec City,46.8167,-71.2167,http://dbpedia.org/,
5910,"Sacramento, California",,,http://dbpedia.org/,
5912,naypyidaw,19.75,96.1,http://rdf.freebase.com/,
5924,caracas,10.5,-66.8992,http://rdf.freebase.com/,900.0
5927,Minneapolis,44.98,-93.2638,http://sws.geonames.org/,
5928,Natal,-5.795,-35.2094,http://sws.geonames.org/,
5931,Mont Tremblant (Canada),46.1949,-74.6264,http://data.nytimes.com/,
5932,mont tremblant,46.2122,-74.5856,http://rdf.freebase.com/,
5933,Monopoli,40.9559,17.2896,http://sws.geonames.org/,
5937,Chernobyl,51.2722,30.2242,http://dbpedia.org/,
5938,Karlovy Vary (Czech Republic),50.2327,12.8712,http://data.nytimes.com/,
5942,santiago chile,-33.45,-70.6667,http://rdf.freebase.com/,520.0
5946,Fortaleza,-3.7172199999999997,-38.5431,http://sws.geonames.org/,
5951,Cuzco (Peru),-13.5183,-71.9781,http://data.nytimes.com/,
5957,new delhi,28.6667,77.2167,http://rdf.freebase.com/,
5981,Krakow,,,http://dbpedia.org/,
5991,malindi,-3.2167,40.1167,http://rdf.freebase.com/,
5999,padua,45.4167,11.8667,http://rdf.freebase.com/,
6002,Riga,56.9489,24.1064,http://dbpedia.org/,
6007,Richmond,37.5538,-77.4603,http://sws.geonames.org/,
6012,santa cruz de la sierra,-17.7892,-63.1975,http://rdf.freebase.com/,
6020,Limoges,45.85,1.25,http://sws.geonames.org/,
6025,dingle,52.1399,-10.2715,http://rdf.freebase.com/,
6026,"Sedona, Arizona",,,http://dbpedia.org/,
6032,Ramadi,33.4226,43.3058,http://sws.geonames.org/,
6043,morelia,19.7,-101.18299999999999,http://rdf.freebase.com/,
6046,"Armonk, New York",,,http://dbpedia.org/,
6051,Kandahar,31.61,65.7,http://sws.geonames.org/,
6052,ravenna,44.4167,12.2,http://rdf.freebase.com/,
6053,bursa,40.1861,29.0667,http://rdf.freebase.com/,
6065,Islamabad,33.43,73.04,http://dbpedia.org/,
6073,palmetto georgia,33.5211,-84.6678,http://rdf.freebase.com/,
6077,raleigh,35.7719,-78.6389,http://rdf.freebase.com/,
6097,florianopolis,-27.5929,-48.5524,http://rdf.freebase.com/,
6104,Kabul,34.5331,69.1661,http://dbpedia.org/,
6106,Carmel,36.5552,-121.92299999999999,http://sws.geonames.org/,
6110,Menton,43.7765,7.50435,http://sws.geonames.org/,
6114,ho chi minh city,10.75,106.667,http://rdf.freebase.com/,
